Supercontig_1.1	0	20000	1.05075	LL	L4C
Supercontig_1.1	20000	40000	1.04046	LL	L4C
Supercontig_1.1	40000	60000	0.93922	LL	L4C
Supercontig_1.1	60000	80000	0.957023	LL	L4C
Supercontig_1.1	80000	100000	0.921995	LL	L4C
Supercontig_1.1	100000	120000	0.896782	LL	L4C
Supercontig_1.1	120000	140000	0.905732	LL	L4C
Supercontig_1.1	140000	160000	0.895916	LL	L4C
Supercontig_1.1	160000	180000	0.910447	LL	L4C
Supercontig_1.1	180000	200000	0.914585	LL	L4C
Supercontig_1.1	200000	220000	0.89582	LL	L4C
Supercontig_1.1	220000	240000	0.846164	LL	L4C
Supercontig_1.1	240000	260000	1.24553	LL	L4C
Supercontig_1.1	260000	280000	0.929982	LL	L4C
Supercontig_1.1	280000	300000	0.890238	LL	L4C
Supercontig_1.1	300000	320000	0.871377	LL	L4C
Supercontig_1.1	320000	340000	0.83683	LL	L4C
Supercontig_1.1	340000	360000	0.736845	LL	L4C
Supercontig_1.1	360000	380000	0.735402	LL	L4C
Supercontig_1.1	380000	400000	0.722988	LL	L4C
Supercontig_1.1	400000	420000	0.777455	LL	L4C
Supercontig_1.1	420000	440000	0.789676	LL	L4C
Supercontig_1.1	440000	460000	0.793526	LL	L4C
Supercontig_1.1	460000	480000	0.81027	LL	L4C
Supercontig_1.1	480000	500000	0.856557	LL	L4C
Supercontig_1.1	500000	520000	0.816236	LL	L4C
Supercontig_1.1	520000	540000	0.86108	LL	L4C
Supercontig_1.1	540000	560000	0.792082	LL	L4C
Supercontig_1.1	560000	580000	0.777262	LL	L4C
Supercontig_1.1	580000	600000	0.7712	LL	L4C
Supercontig_1.1	600000	620000	0.693733	LL	L4C
Supercontig_1.1	620000	640000	0.716637	LL	L4C
Supercontig_1.1	640000	660000	0.692001	LL	L4C
Supercontig_1.1	660000	680000	0.722603	LL	L4C
Supercontig_1.1	680000	700000	0.70403	LL	L4C
Supercontig_1.1	700000	720000	0.701432	LL	L4C
Supercontig_1.1	720000	740000	0.699796	LL	L4C
Supercontig_1.1	740000	760000	0.653605	LL	L4C
Supercontig_1.1	760000	780000	0.677951	LL	L4C
Supercontig_1.1	780000	800000	0.666596	LL	L4C
Supercontig_1.1	800000	820000	0.505697	LL	L4C
Supercontig_1.1	820000	840000	0.628488	LL	L4C
Supercontig_1.1	840000	860000	0.596443	LL	L4C
Supercontig_1.1	860000	880000	0.62233	LL	L4C
Supercontig_1.1	880000	900000	0.627237	LL	L4C
Supercontig_1.1	900000	920000	0.60087	LL	L4C
Supercontig_1.1	920000	940000	0.65832	LL	L4C
Supercontig_1.1	940000	960000	0.719235	LL	L4C
Supercontig_1.1	960000	980000	0.725201	LL	L4C
Supercontig_1.1	980000	1000000	0.681031	LL	L4C
Supercontig_1.1	1000000	1020000	0.708553	LL	L4C
