CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.4,0,251,0.393608679155799,4217
Supercontig_1.4,1,256,0.385203221869663,4097
Supercontig_1.4,2,263,0.402202173913042,4002
Supercontig_1.4,3,268,0.394834134352811,1831
Supercontig_1.4,4,251,0.4442504302926,1743
Supercontig_1.4,5,252,0.499701676300578,1730
Supercontig_1.4,6,188,0.422242056074766,107
Supercontig_1.4,7,254,0.487697555791712,1882
Supercontig_1.4,8,222,0.431656144890038,773
Supercontig_1.4,9,259,0.4556453010279,1362
Supercontig_1.4,10,252.5,0.415248189415043,1436
Supercontig_1.4,11,229,0.362199839228295,1244
Supercontig_1.4,12,179,0.361048638613861,808
Supercontig_1.4,13,262,0.510418659217876,1790
Supercontig_1.4,14,264,0.500724705882353,1785
Supercontig_1.4,15,253,0.407401023541452,1954
Supercontig_1.4,16,272,0.543258166862518,1702
Supercontig_1.4,17,261,0.490335645252986,1759
Supercontig_1.4,18,249,0.460107352941175,1768
Supercontig_1.4,19,272,0.449496752136753,1755
Supercontig_1.4,20,261,0.539741795311607,1749
Supercontig_1.4,21,264,0.486259412097229,1769
Supercontig_1.4,22,262.5,0.527909945054946,1820
Supercontig_1.4,23,257,0.490839962358844,1594
Supercontig_1.4,24,266,0.529252113429642,1869
Supercontig_1.4,25,263,0.595074337845791,1699
Supercontig_1.4,26,267,0.526002838933954,1726
Supercontig_1.4,27,267,0.524733255542591,1714
Supercontig_1.4,28,270,0.52762803997779,1801
Supercontig_1.4,29,265.5,0.450820082938388,1688
Supercontig_1.4,30,268,0.511340296400847,1417
Supercontig_1.4,31,302,0.677450626566416,1596
Supercontig_1.4,32,270,0.480733650083849,1789
Supercontig_1.4,33,267,0.353316982214571,1743
Supercontig_1.4,34,273,0.357459560659009,2003
Supercontig_1.4,35,274,0.386356537102472,1698
Supercontig_1.4,36,276,0.454586429872495,1098
Supercontig_1.4,37,168,0.36041848928974,887
Supercontig_1.4,38,213,0.383600635497049,2203
Supercontig_1.4,39,150,0.390638410596027,453
Supercontig_1.4,40,79,0.399998913043478,184
Supercontig_1.4,41,70,0.350532773109244,119
Supercontig_1.4,42,44,0.56,1
Supercontig_1.4,43,219,0.421454749103942,1116
Supercontig_1.4,44,260,0.512506600863665,1621
Supercontig_1.4,45,259,0.392991083183723,1671
Supercontig_1.4,46,249,0.405513636363637,1650
Supercontig_1.4,47,264,0.508737537537537,1665
Supercontig_1.4,48,261.5,0.525164027939464,1718
Supercontig_1.4,49,257,0.368167662753467,1874
Supercontig_1.4,50,261,0.545728973607035,1705
Supercontig_1.4,51,254,0.437910094451004,1694
Supercontig_1.4,52,275,0.56086697761194,1608
Supercontig_1.4,53,270,0.477436570374922,1627
Supercontig_1.4,54,272.5,0.416630323785806,1606
Supercontig_1.4,55,276,0.395825131502045,1711
Supercontig_1.4,56,278,0.477681153130814,1613
Supercontig_1.4,57,278,0.383899101628299,1781
Supercontig_1.4,58,270.5,0.441262244897959,1568
Supercontig_1.4,59,272,0.412645742904842,1797
Supercontig_1.4,60,267,0.449693146603098,1678
Supercontig_1.4,61,270,0.392131376851345,1823
Supercontig_1.4,62,272,0.537292307692307,1651
Supercontig_1.4,63,275,0.553376932153393,1695
Supercontig_1.4,64,277,0.351559488852639,1839
Supercontig_1.4,65,274,0.432139596083234,1634
Supercontig_1.4,66,278,0.419749227110582,1682
Supercontig_1.4,67,277,0.425852767749697,1662
Supercontig_1.4,68,274,0.404689327830193,1696
Supercontig_1.4,69,273,0.416186574074074,1728
Supercontig_1.4,70,273,0.400301655251144,1752
Supercontig_1.4,71,267,0.410797565217389,1725
Supercontig_1.4,72,273,0.492398421413864,1457
Supercontig_1.4,73,284,0.399406065959953,1698
Supercontig_1.4,74,266,0.449108367228357,1721
Supercontig_1.4,75,266,0.496659578670177,1519
Supercontig_1.4,76,260,0.432921673217296,1781
Supercontig_1.4,77,269,0.542028025078369,1595
Supercontig_1.4,78,272,0.513445374449339,1589
Supercontig_1.4,79,258,0.462306988120193,1431
Supercontig_1.4,80,230,0.384919927316776,1651
Supercontig_1.4,81,244,0.469410283454188,1517
Supercontig_1.4,82,241.5,0.360107334273624,1418
Supercontig_1.4,83,265,0.4754614622057,1614
Supercontig_1.4,84,235.5,0.378301024096384,1660
Supercontig_1.4,85,268,0.494782449246891,1527
Supercontig_1.4,86,271,0.391705207100593,1690
Supercontig_1.4,87,276,0.475502797202797,1573
Supercontig_1.4,88,263,0.53691334674715,1491
Supercontig_1.4,89,268,0.413501018675726,1767
Supercontig_1.4,90,251.5,0.434725521472392,1630
Supercontig_1.4,91,266,0.572266710875329,1508
Supercontig_1.4,92,272.5,0.442543870967741,1550
Supercontig_1.4,93,274,0.405653130485662,1709
Supercontig_1.4,94,274,0.452310054512416,1651
Supercontig_1.4,95,272,0.447612468827929,1604
Supercontig_1.4,96,280,0.378441036585365,1640
Supercontig_1.4,97,272,0.487061667703796,1607
Supercontig_1.4,98,266,0.555332575250838,1495
Supercontig_1.4,99,276,0.563325904010519,1521
Supercontig_1.4,100,275,0.538673668095529,1633
Supercontig_1.4,101,276,0.578368075117372,1491
Supercontig_1.4,102,273,0.375082474226802,1649
Supercontig_1.4,103,274,0.549159723096287,1589
Supercontig_1.4,104,270,0.561351635663888,1559
Supercontig_1.4,105,270,0.488287372013651,1465
Supercontig_1.4,106,267,0.393836610373944,1658
Supercontig_1.4,107,281,0.378769156041289,1647
Supercontig_1.4,108,273.5,0.425132659713167,1534
Supercontig_1.4,109,268,0.464813429888086,1519
Supercontig_1.4,110,274,0.417201680672269,1666
Supercontig_1.4,111,275,0.43250168119552,1606
Supercontig_1.4,112,269,0.441666491458607,1522
Supercontig_1.4,113,274,0.404173198482934,1582
Supercontig_1.4,114,276,0.433582268170427,1596
Supercontig_1.4,115,275,0.461209300791556,1516
Supercontig_1.4,116,272,0.480154727793697,1396
Supercontig_1.4,117,266,0.419176784677886,1723
Supercontig_1.4,118,272,0.455314006734007,1485
Supercontig_1.4,119,268,0.497278448867536,1457
Supercontig_1.4,120,260,0.419628293601006,1594
Supercontig_1.4,121,262,0.444437515527951,1610
Supercontig_1.4,122,268,0.410013521457965,1701
Supercontig_1.4,123,279,0.405933253156944,1663
Supercontig_1.4,124,278,0.408697788404063,1673
Supercontig_1.4,125,273,0.412670329670329,1638
Supercontig_1.4,126,274,0.42767571884984,1565
Supercontig_1.4,127,269,0.429680557275543,1615
Supercontig_1.4,128,276,0.410678993710692,1590
Supercontig_1.4,129,274,0.448869212266987,1663
Supercontig_1.4,130,279,0.423074903474905,1554
Supercontig_1.4,131,274,0.402741154791154,1628
Supercontig_1.4,132,280.5,0.420205382775118,1672
Supercontig_1.4,133,275,0.394200760233919,1710
Supercontig_1.4,134,280,0.400846792452829,1590
Supercontig_1.4,135,275,0.396995530726253,1611
Supercontig_1.4,136,267,0.420226739261947,1653
Supercontig_1.4,137,277,0.393386024844719,1610
Supercontig_1.4,138,270,0.395201694915254,1711
Supercontig_1.4,139,269,0.415779696394684,1581
Supercontig_1.4,140,270,0.405537705956908,1578
Supercontig_1.4,141,280,0.329066310794779,1686
Supercontig_1.4,142,288,0.311376419213972,1603
Supercontig_1.4,143,281,0.306965056179775,1780
Supercontig_1.4,144,273,0.382240495391705,1736
Supercontig_1.4,145,281,0.381212122969838,1724
Supercontig_1.4,146,276,0.391846654501216,1644
Supercontig_1.4,147,278.5,0.4008075,1560
Supercontig_1.4,148,272,0.418358371335507,1535
Supercontig_1.4,149,251,0.392259261887862,1409
Supercontig_1.4,150,261,0.427878098360656,1525
Supercontig_1.4,151,267,0.383640111593306,1613
Supercontig_1.4,152,269,0.406331954636425,1499
Supercontig_1.4,153,279,0.417688243243242,1480
Supercontig_1.4,154,272,0.408940567951316,1479
Supercontig_1.4,155,272.5,0.414824831763121,1486
Supercontig_1.4,156,274,0.398956677316295,1565
Supercontig_1.4,157,282,0.41945447419987,1531
Supercontig_1.4,158,265,0.432184318936876,1505
Supercontig_1.4,159,269,0.486731923331128,1513
Supercontig_1.4,160,269,0.447069129834253,1448
Supercontig_1.4,161,263,0.468726438455934,1373
Supercontig_1.4,162,246,0.429321454993833,811
Supercontig_1.4,163,255,0.519680109204367,1282
Supercontig_1.4,164,251,0.542109821428571,1344
Supercontig_1.4,165,252.5,0.463352960526316,608
Supercontig_1.4,166,251,0.554344188110026,1127
Supercontig_1.4,167,221,0.520434575260804,671
Supercontig_1.4,168,238,0.48410800681431,587
Supercontig_1.4,169,243,0.481394745859509,1751
Supercontig_1.4,170,249,0.483419384615384,1300
Supercontig_1.4,171,200,0.46830463768116,690
Supercontig_1.4,172,216.5,0.47731610738255,894
Supercontig_1.4,173,686.5,0.62,2
Supercontig_1.4,174,193,0.517743235294118,340
Supercontig_1.4,175,231,0.584240288461539,1040
Supercontig_1.4,176,30,0.62,1
Supercontig_1.4,177,49.5,0.47785,6
Supercontig_1.4,178,249,0.676747940503434,874
Supercontig_1.4,179,276,0.604598344370859,1510
Supercontig_1.4,180,271,0.409105076142132,1379
Supercontig_1.4,181,269,0.629952686447473,1247
Supercontig_1.4,182,266,0.581468215339232,1356
Supercontig_1.4,183,267,0.508561562500002,1280
Supercontig_1.4,184,277,0.423479191128506,1533
Supercontig_1.4,185,276,0.438269666182874,1378
Supercontig_1.4,186,271,0.425588014184397,1410
Supercontig_1.4,187,269,0.392068588873814,1474
Supercontig_1.4,188,269,0.449434411085449,1299
Supercontig_1.4,189,267,0.500621893491127,1352
Supercontig_1.4,190,271,0.534723246951219,1312
Supercontig_1.4,191,297,0.669967436823105,1385
Supercontig_1.4,192,287,0.673001596516692,1378
Supercontig_1.4,193,280,0.567434152139462,1262
Supercontig_1.4,194,276,0.34991358768407,1494
Supercontig_1.4,195,267,0.584833908948195,1274
Supercontig_1.4,196,263.5,0.529716477272728,1232
Supercontig_1.4,197,271,0.552565636774678,1327
Supercontig_1.4,198,270.5,0.542242248722314,1174
Supercontig_1.4,199,270,0.415091949152542,1416
Supercontig_1.4,200,279,0.531194760820045,1317
Supercontig_1.4,201,281.5,0.576462947882736,1228
Supercontig_1.4,202,269,0.565659601593625,1255
Supercontig_1.4,203,267,0.399282379182155,1345
Supercontig_1.4,204,263,0.630034774933801,1133
Supercontig_1.4,205,282,0.497110165975104,1446
Supercontig_1.4,206,283,0.36462058423913,1472
Supercontig_1.4,207,276,0.415366855524078,1412
Supercontig_1.4,208,275,0.4482101010101,1287
Supercontig_1.4,209,285,0.386367604667124,1457
Supercontig_1.4,210,268,0.550842404006677,1198
Supercontig_1.4,211,272,0.468795120120118,1332
Supercontig_1.4,212,278,0.391802790014683,1362
Supercontig_1.4,213,279,0.356590476190475,1449
Supercontig_1.4,214,280,0.615056603773583,1431
Supercontig_1.4,215,267,0.513316765453006,1181
Supercontig_1.4,216,261,0.544219190283402,1235
Supercontig_1.4,217,265,0.472519237012987,1232
Supercontig_1.4,218,280,0.512071757482735,1303
Supercontig_1.4,219,281,0.39691379071379,1443
Supercontig_1.4,220,270,0.514090054390056,1287
Supercontig_1.4,221,267,0.558313276397515,1288
Supercontig_1.4,222,266,0.475640256615877,1247
Supercontig_1.4,223,271,0.5753166539343,1309
Supercontig_1.4,224,264,0.488134096109839,1311
Supercontig_1.4,225,268,0.411417906137183,1385
Supercontig_1.4,226,280,0.551384715821813,1302
Supercontig_1.4,227,274,0.469558263518659,1313
Supercontig_1.4,228,273,0.437980803880803,1443
Supercontig_1.4,229,272,0.432557728253053,1391
Supercontig_1.4,230,266,0.443243404568902,1357
Supercontig_1.4,231,258,0.488484185303515,1252
Supercontig_1.4,232,264,0.455320621931261,1222
Supercontig_1.4,233,267,0.405895514147686,1449
Supercontig_1.4,234,267,0.550744667201285,1247
Supercontig_1.4,235,267,0.558767488076313,1258
Supercontig_1.4,236,270,0.38995389344262,1464
Supercontig_1.4,237,265,0.484885051140833,1271
Supercontig_1.4,238,271,0.481006006006005,1332
Supercontig_1.4,239,268,0.460374725274726,1274
Supercontig_1.4,240,273,0.580063838223635,1261
Supercontig_1.4,241,274.5,0.378303978978979,1332
Supercontig_1.4,242,261,0.424659928315412,1395
Supercontig_1.4,243,268,0.474537797147385,1262
Supercontig_1.4,244,262,0.455475644028106,1281
Supercontig_1.4,245,257,0.389816678495386,1409
Supercontig_1.4,246,255,0.44698274034822,1321
Supercontig_1.4,247,266,0.479494621026895,1227
Supercontig_1.4,248,270,0.485688370313696,1307
Supercontig_1.4,249,265,0.450898159057437,1358
Supercontig_1.4,250,272,0.48426927244582,1292
Supercontig_1.4,251,268,0.524628850664581,1279
Supercontig_1.4,252,270,0.530322921348316,1335
Supercontig_1.4,253,282,0.472802055800294,1362
Supercontig_1.4,254,272.5,0.3490825,1480
Supercontig_1.4,255,272,0.484234900398409,1255
Supercontig_1.4,256,274,0.376397609001404,1422
Supercontig_1.4,257,282,0.370790835181076,1353
Supercontig_1.4,258,282,0.59996309931507,1168
Supercontig_1.4,259,273,0.585174327628363,1227
Supercontig_1.4,260,272,0.389860390097524,1333
Supercontig_1.4,261,272.5,0.423137184873952,1428
Supercontig_1.4,262,278,0.344365659340656,1456
Supercontig_1.4,263,272.5,0.399030349344976,1374
Supercontig_1.4,264,272,0.567041154970759,1368
Supercontig_1.4,265,270,0.37979013484741,1409
Supercontig_1.4,266,263,0.399280193236715,1449
Supercontig_1.4,267,277,0.56714915526951,1243
Supercontig_1.4,268,271,0.39497688442211,1393
Supercontig_1.4,269,267,0.553328710462291,1233
Supercontig_1.4,270,275,0.383298106060605,1320
Supercontig_1.4,271,269.5,0.392190338504936,1418
Supercontig_1.4,272,275,0.468666666666666,1287
Supercontig_1.4,273,268,0.47798133725202,1361
Supercontig_1.4,274,265,0.489126394849784,1398
Supercontig_1.4,275,268,0.469025103448275,1450
Supercontig_1.4,276,270,0.446758231707316,1312
Supercontig_1.4,277,274,0.369158689024388,1312
Supercontig_1.4,278,278,0.43261197080292,1370
Supercontig_1.4,279,274,0.45002578125,1408
Supercontig_1.4,280,271.5,0.451554305555556,1440
Supercontig_1.4,281,272,0.470518920812893,1427
Supercontig_1.4,282,268,0.455851904406272,1339
Supercontig_1.4,283,270.5,0.452885653409091,1408
Supercontig_1.4,284,269,0.478277384393064,1384
Supercontig_1.4,285,265,0.44256780561883,1317
Supercontig_1.4,286,263,0.5914648,1125
Supercontig_1.4,287,293,0.633262702702702,1295
Supercontig_1.4,288,286,0.515662817551965,1299
Supercontig_1.4,289,271,0.528712404870624,1314
Supercontig_1.4,290,265,0.564885316455695,1185
Supercontig_1.4,291,268,0.393999212598424,1397
Supercontig_1.4,292,271,0.477060730593608,1314
Supercontig_1.4,293,277.5,0.447067723577235,1230
Supercontig_1.4,294,277,0.472925497420782,1357
Supercontig_1.4,295,253,0.4672287073751,1261
Supercontig_1.4,296,244,0.412400480192077,833
Supercontig_1.4,297,254,0.470106085649887,1331
Supercontig_1.4,298,272.5,0.571656864274572,1282
Supercontig_1.4,299,251.5,0.421457153392328,1356
Supercontig_1.4,300,281.5,0.62006531393568,1306
Supercontig_1.4,301,251.5,0.396072065063649,1414
Supercontig_1.4,302,277.5,0.551639758064515,1240
Supercontig_1.4,303,259,0.40103195458232,1233
Supercontig_1.4,304,265,0.449545178435841,1317
Supercontig_1.4,305,269,0.390469318181816,1496
Supercontig_1.4,306,262,0.451139064856712,1326
Supercontig_1.4,307,269,0.452980703188881,1223
Supercontig_1.4,308,263,0.440134126444596,1471
Supercontig_1.4,309,273,0.431673424449506,1317
Supercontig_1.4,310,259,0.487649215070644,1274
Supercontig_1.4,311,262,0.47073100216294,1387
Supercontig_1.4,312,270,0.584361464199517,1243
Supercontig_1.4,313,258,0.466836266666665,1125
Supercontig_1.4,314,268,0.555793315508021,1122
Supercontig_1.4,315,249,0.524731287525016,1499
Supercontig_1.4,316,269,0.387677052074139,1133
Supercontig_1.4,317,264,0.50951824212272,1206
Supercontig_1.4,318,265.5,0.509469352159468,1204
Supercontig_1.4,319,242,0.385073944954128,1090
Supercontig_1.4,320,288.5,0.642589462209302,1376
Supercontig_1.4,321,256,0.488911470361815,1299
Supercontig_1.4,322,259,0.365160080645162,992
Supercontig_1.4,323,282,0.427499275362319,1242
Supercontig_1.4,324,268,0.470336407377708,1247
Supercontig_1.4,325,263,0.464079146537842,1242
Supercontig_1.4,326,277,0.523414528593509,1294
Supercontig_1.4,327,275,0.481596085672082,1354
Supercontig_1.4,328,270,0.427623721275017,1349
Supercontig_1.4,329,266.5,0.446145573294628,1378
Supercontig_1.4,330,266,0.452917689243028,1255
Supercontig_1.4,331,263,0.452709908409659,1201
Supercontig_1.4,332,270,0.417949139280123,1278
Supercontig_1.4,333,268.5,0.413590620155037,1290
Supercontig_1.4,334,263,0.477030427764327,1239
Supercontig_1.4,335,279,0.362639999999999,1450
Supercontig_1.4,336,248,0.41371108108108,1110
Supercontig_1.4,337,250,0.392868616352203,1590
Supercontig_1.4,338,267,0.455495818312904,1387
Supercontig_1.4,339,274,0.451834525660963,1286
Supercontig_1.4,340,275,0.496920689655172,1247
Supercontig_1.4,341,280,0.361325402916344,1303
Supercontig_1.4,342,268,0.464394613583139,1281
Supercontig_1.4,343,267,0.494085128983308,1318
Supercontig_1.4,344,271,0.432413463035019,1285
Supercontig_1.4,345,266,0.469768344774983,1311
Supercontig_1.4,346,273,0.444941227380015,1271
Supercontig_1.4,347,269.5,0.541582242225859,1222
Supercontig_1.4,348,263,0.568083750000001,1200
Supercontig_1.4,349,272,0.464360495867769,1210
Supercontig_1.4,350,262,0.428649276466107,1313
Supercontig_1.4,351,269,0.527451636661212,1222
Supercontig_1.4,352,271,0.500266526845638,1192
Supercontig_1.4,353,276,0.458755564325179,1267
Supercontig_1.4,354,268,0.453852709359605,1218
Supercontig_1.4,355,269,0.496458799342106,1216
Supercontig_1.4,356,273,0.380580639999999,1250
Supercontig_1.4,357,276,0.417219349845201,1292
Supercontig_1.4,358,272,0.471300228484388,1313
Supercontig_1.4,359,271,0.466318735891649,1329
Supercontig_1.4,360,268,0.449806640625,1280
Supercontig_1.4,361,272,0.502896439873417,1264
Supercontig_1.4,362,271,0.416517683397681,1295
Supercontig_1.4,363,264,0.532905699916178,1193
Supercontig_1.4,364,274,0.51230740144811,1243
Supercontig_1.4,365,276,0.396842694928083,1321
Supercontig_1.4,366,274,0.415603875379936,1316
Supercontig_1.4,367,266.5,0.503138915857606,1236
Supercontig_1.4,368,265,0.469258658743633,1178
Supercontig_1.4,369,272,0.450916269515198,1217
Supercontig_1.4,370,266,0.492150172711572,1158
Supercontig_1.4,371,276,0.404352201704545,1408
Supercontig_1.4,372,276,0.430010882800608,1314
Supercontig_1.4,373,280,0.587137171052632,1216
Supercontig_1.4,374,271,0.430329341792227,1261
Supercontig_1.4,375,272,0.458142487883681,1238
Supercontig_1.4,376,275,0.392307324595218,1297
Supercontig_1.4,377,275,0.501240063091484,1268
Supercontig_1.4,378,276,0.38988135359116,1448
Supercontig_1.4,379,265,0.450200557103064,1436
Supercontig_1.4,380,267.5,0.59000389072848,1208
Supercontig_1.4,381,262,0.529515498154982,1084
Supercontig_1.4,382,268.5,0.49981502636204,1138
Supercontig_1.4,383,272,0.515820994475137,1086
Supercontig_1.4,384,269,0.515215193133047,1165
Supercontig_1.4,385,276,0.611542213114756,1220
Supercontig_1.4,386,273,0.492791713596136,1243
Supercontig_1.4,387,281,0.351842519685037,1270
Supercontig_1.4,388,260,0.509563084112152,1284
Supercontig_1.4,389,264,0.458595048701298,1232
Supercontig_1.4,390,275,0.400815199398044,1329
Supercontig_1.4,391,280,0.447520640269588,1187
Supercontig_1.4,392,270,0.411217560217559,1287
Supercontig_1.4,393,272,0.473752464228935,1258
Supercontig_1.4,394,273,0.419733546325877,1252
Supercontig_1.4,395,267,0.437148477564103,1248
Supercontig_1.4,396,262,0.516182394366197,1136
Supercontig_1.4,397,269,0.530592686804453,1258
Supercontig_1.4,398,261,0.47097875894988,1257
Supercontig_1.4,399,274.5,0.464177897350993,1208
Supercontig_1.4,400,275,0.474807931570764,1286
Supercontig_1.4,401,267,0.429454020100502,1194
Supercontig_1.4,402,268,0.433322412387935,1227
Supercontig_1.4,403,269,0.436449022801304,1228
Supercontig_1.4,404,268,0.436335264900662,1208
Supercontig_1.4,405,266,0.463127265100671,1192
Supercontig_1.4,406,273.5,0.440831269592474,1276
Supercontig_1.4,407,271,0.45290760135135,1184
Supercontig_1.4,408,266,0.494312645739908,1115
Supercontig_1.4,409,271,0.447014457831326,1162
Supercontig_1.4,410,272,0.402113731574864,1289
Supercontig_1.4,411,267,0.424202615518745,1147
Supercontig_1.4,412,267,0.533069501226489,1223
Supercontig_1.4,413,266,0.387374848942597,1324
Supercontig_1.4,414,225,0.448978873239437,426
Supercontig_1.4,415,,0,0
Supercontig_1.4,416,,0,0
Supercontig_1.4,417,,0,0
Supercontig_1.4,418,37,0.42398,5
Supercontig_1.4,419,237,0.394710297029704,505
Supercontig_1.4,420,271,0.45553237531699,1183
Supercontig_1.4,421,266,0.46401475409836,1159
Supercontig_1.4,422,266,0.539716048237479,1078
Supercontig_1.4,423,269,0.463845862884159,1269
Supercontig_1.4,424,270,0.506524729241877,1108
Supercontig_1.4,425,272,0.435144848484848,1155
Supercontig_1.4,426,270,0.453748516579406,1146
