CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.2,0,266,0.431727405857738,1434
Supercontig_1.2,1,292,0.439759319526628,1352
Supercontig_1.2,2,272,0.352849638802889,969
Supercontig_1.2,3,307,0.401304753086418,1620
Supercontig_1.2,4,302,0.410947388535032,1570
Supercontig_1.2,5,305,0.390400800985828,1623
Supercontig_1.2,6,307,0.455185351447134,1693
Supercontig_1.2,7,305,0.420259012492565,1681
Supercontig_1.2,8,296,0.474400856389988,1518
Supercontig_1.2,9,293,0.441677522658612,1655
Supercontig_1.2,10,299.5,0.42517148387097,1550
Supercontig_1.2,11,305,0.365649662162162,1776
Supercontig_1.2,12,313,0.394946911314983,1635
Supercontig_1.2,13,307,0.388751538891996,1787
Supercontig_1.2,14,309,0.401534478450968,1601
Supercontig_1.2,15,298,0.438288082595872,1695
Supercontig_1.2,16,301,0.450830773881499,1654
Supercontig_1.2,17,299,0.473247619047618,1554
Supercontig_1.2,18,295,0.437702955003358,1489
Supercontig_1.2,19,308,0.392288360450563,1598
Supercontig_1.2,20,292,0.43999472345836,1573
Supercontig_1.2,21,300,0.396335143570536,1602
Supercontig_1.2,22,301,0.415521553281153,1661
Supercontig_1.2,23,310,0.389285113268608,1545
Supercontig_1.2,24,238,0.412284370257967,659
Supercontig_1.2,25,293,0.438392302309304,1429
Supercontig_1.2,26,296,0.455393461538461,1560
Supercontig_1.2,27,287,0.491373778735631,1392
Supercontig_1.2,28,295,0.416180479680212,1501
Supercontig_1.2,29,299.5,0.437750971502591,1544
Supercontig_1.2,30,306,0.431507015221707,1511
Supercontig_1.2,31,298,0.419700567465321,1586
Supercontig_1.2,32,304,0.414599601328907,1505
Supercontig_1.2,33,301,0.437365965834428,1522
Supercontig_1.2,34,292,0.477945395166559,1531
Supercontig_1.2,35,308,0.419797665369648,1542
Supercontig_1.2,36,303,0.429293514228989,1511
Supercontig_1.2,37,307,0.425156005586591,1432
Supercontig_1.2,38,294,0.423110947832476,1361
Supercontig_1.2,39,292,0.471428739867357,1357
Supercontig_1.2,40,298,0.514127159590045,1366
Supercontig_1.2,41,304,0.450836659736662,1443
Supercontig_1.2,42,302,0.441933053221288,1428
Supercontig_1.2,43,298,0.424100549450549,1456
Supercontig_1.2,44,299,0.457884468247894,1307
Supercontig_1.2,45,302,0.463105667144906,1394
Supercontig_1.2,46,301,0.421839657631956,1402
Supercontig_1.2,47,293,0.489228196022728,1408
Supercontig_1.2,48,294,0.455480935506732,1411
Supercontig_1.2,49,297,0.404735647816749,1397
Supercontig_1.2,50,315,0.375661904761902,1491
Supercontig_1.2,51,310,0.401365505464479,1464
Supercontig_1.2,52,303,0.37207144906743,1394
Supercontig_1.2,53,300,0.437111414213926,1393
Supercontig_1.2,54,305,0.423421365187715,1465
Supercontig_1.2,55,304,0.407510398230088,1356
Supercontig_1.2,56,296,0.375458260869564,1610
Supercontig_1.2,57,301.5,0.372192291666665,1440
Supercontig_1.2,58,284,0.423581641659311,1133
Supercontig_1.2,59,287,0.451295801526717,1310
Supercontig_1.2,60,298,0.395069128919861,1435
Supercontig_1.2,61,297,0.40871006289308,1272
Supercontig_1.2,62,308.5,0.409257975034671,1442
Supercontig_1.2,63,308,0.39131459100958,1357
Supercontig_1.2,64,299.5,0.406694006069803,1318
Supercontig_1.2,65,307,0.404915752949339,1441
Supercontig_1.2,66,296.5,0.408342962356791,1222
Supercontig_1.2,67,293,0.47593476946334,1323
Supercontig_1.2,68,297,0.416234148204736,1309
Supercontig_1.2,69,302,0.428803996737358,1226
Supercontig_1.2,70,301,0.41606446587537,1348
Supercontig_1.2,71,308,0.43402226861517,1437
Supercontig_1.2,72,305,0.376565191740411,1356
Supercontig_1.2,73,307,0.396617391304348,1265
Supercontig_1.2,74,295,0.425602876608628,1321
Supercontig_1.2,75,300,0.414677395209578,1336
Supercontig_1.2,76,302,0.383857932123124,1267
Supercontig_1.2,77,303,0.406681681476416,1463
Supercontig_1.2,78,302.5,0.420833073322932,1282
