CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.8,0,268,0.475664620060791,1645
Supercontig_1.8,1,291,0.465638530219782,1456
Supercontig_1.8,2,288.5,0.43502924137931,1450
Supercontig_1.8,3,282,0.453257485525227,1209
Supercontig_1.8,4,272,0.384816211878008,1246
Supercontig_1.8,5,267,0.402320612061205,1111
Supercontig_1.8,6,280,0.37927276559865,1186
Supercontig_1.8,7,298.5,0.385097556142667,1514
Supercontig_1.8,8,307,0.368862855061906,1373
Supercontig_1.8,9,315,0.344469386281586,1385
Supercontig_1.8,10,305,0.376838059187886,1453
Supercontig_1.8,11,310,0.386207042253521,1349
Supercontig_1.8,12,301.5,0.404397639484976,1398
Supercontig_1.8,13,303,0.393907786885247,1464
Supercontig_1.8,14,279,0.407104428571427,1400
Supercontig_1.8,15,285,0.405676553106213,1497
Supercontig_1.8,16,299,0.449092421052631,1425
Supercontig_1.8,17,308,0.429412572254333,1384
Supercontig_1.8,18,295,0.46468876146789,1308
Supercontig_1.8,19,268,0.450406731946145,817
Supercontig_1.8,20,201,0.441211662531018,403
Supercontig_1.8,21,265.5,0.45224951865223,1662
Supercontig_1.8,22,232.5,0.440251923076923,312
Supercontig_1.8,23,257.5,0.452058459869849,922
Supercontig_1.8,24,311,0.463369406021153,1229
Supercontig_1.8,25,297,0.3927481918239,1272
Supercontig_1.8,26,306,0.386171186440675,1475
Supercontig_1.8,27,300,0.383315720221604,1444
Supercontig_1.8,28,302,0.36546681318681,1365
Supercontig_1.8,29,310.5,0.368859903846152,1040
Supercontig_1.8,30,314,0.346514960058095,1377
Supercontig_1.8,31,274,0.383468214936245,1098
Supercontig_1.8,32,303,0.361191835205989,1335
Supercontig_1.8,33,313,0.335046175243392,1438
Supercontig_1.8,34,307,0.346748732802316,1381
Supercontig_1.8,35,306,0.434232745591938,1191
Supercontig_1.8,36,313,0.379614507772018,1351
Supercontig_1.8,37,296.5,0.451674464579903,1214
Supercontig_1.8,38,303,0.47225185185185,1377
Supercontig_1.8,39,296,0.481147560030984,1291
Supercontig_1.8,40,291.5,0.398903079416528,1234
Supercontig_1.8,41,295,0.490419902120717,1226
Supercontig_1.8,42,279,0.506775834084762,1109
Supercontig_1.8,43,293,0.463235142348755,1124
Supercontig_1.8,44,310,0.431743359999999,1250
Supercontig_1.8,45,307,0.422829861676156,1229
Supercontig_1.8,46,301,0.441401251956182,1278
Supercontig_1.8,47,307,0.435308557457213,1227
Supercontig_1.8,48,301,0.440410860121633,1151
Supercontig_1.8,49,299,0.513572691933916,1029
Supercontig_1.8,50,289,0.563763996478875,1136
Supercontig_1.8,51,277,0.45785039745628,1258
Supercontig_1.8,52,267,0.390654188287619,1349
Supercontig_1.8,53,302,0.386626206322793,1202
Supercontig_1.8,54,280,0.439473295454544,1056
Supercontig_1.8,55,270,0.39945344664778,1059
Supercontig_1.8,56,298,0.343150464396285,969
Supercontig_1.8,57,294,0.445616622222221,1125
Supercontig_1.8,58,290,0.519354103053436,1048
Supercontig_1.8,59,298,0.518387783251232,1015
Supercontig_1.8,60,282,0.421775400168491,1187
Supercontig_1.8,61,295.5,0.418902607913667,1112
Supercontig_1.8,62,296,0.493948026948991,1039
Supercontig_1.8,63,310,0.373296782841823,1119
Supercontig_1.8,64,299,0.37364040920716,1173
Supercontig_1.8,65,293,0.376482819905214,844
Supercontig_1.8,66,296,0.626952398190044,1105
Supercontig_1.8,67,296,0.6266600810537,987
Supercontig_1.8,68,247,0.418643276283618,818
Supercontig_1.8,69,303,0.56825959488273,938
Supercontig_1.8,70,285,0.586677407054339,1049
Supercontig_1.8,71,294,0.500180659536541,1122
Supercontig_1.8,72,228,0.390882177650429,1745
Supercontig_1.8,73,285,0.553217316017318,924
Supercontig_1.8,74,286.5,0.432050683593746,1024
Supercontig_1.8,75,277.5,0.493208333333334,888
Supercontig_1.8,76,294,0.505784159378036,1029
Supercontig_1.8,77,293,0.421517765042979,1047
Supercontig_1.8,78,298,0.363470221493025,1219
Supercontig_1.8,79,282,0.578635542168677,830
Supercontig_1.8,80,258,0.534641463414633,369
Supercontig_1.8,81,295,0.509819052319842,1013
Supercontig_1.8,82,281,0.439071401515148,1056
Supercontig_1.8,83,268,0.433495782567949,1067
Supercontig_1.8,84,239,0.351387741935484,775
Supercontig_1.8,85,282,0.47038395522388,1072
Supercontig_1.8,86,268,0.329759721203229,1363
Supercontig_1.8,87,297,0.356814713656384,1135
Supercontig_1.8,88,296,0.571270279720279,1144
Supercontig_1.8,89,305,0.638439620853078,1055
Supercontig_1.8,90,296,0.600480222841224,1077
Supercontig_1.8,91,298,0.370940442477875,1130
Supercontig_1.8,92,310,0.356373936651582,1105
Supercontig_1.8,93,311,0.435047632575758,1056
Supercontig_1.8,94,292,0.500945650048874,1023
Supercontig_1.8,95,300,0.486665868263472,1002
Supercontig_1.8,96,288,0.442895669687813,993
Supercontig_1.8,97,307,0.42603673664122,1048
Supercontig_1.8,98,301,0.429465452755904,1016
Supercontig_1.8,99,301,0.5512584148728,1022
Supercontig_1.8,100,308,0.407544214487299,1063
Supercontig_1.8,101,299,0.351953160919539,1044
Supercontig_1.8,102,298,0.560125073170734,1025
Supercontig_1.8,103,300,0.477249344096873,991
Supercontig_1.8,104,292,0.524859028511089,947
Supercontig_1.8,105,76,0.197093402985079,3350
Supercontig_1.8,106,298,0.435956683417084,995
Supercontig_1.8,107,284,0.569956853932586,890
Supercontig_1.8,108,281.5,0.536679284164858,922
Supercontig_1.8,109,305,0.443432521908471,1027
Supercontig_1.8,110,312,0.457659398496238,1064
Supercontig_1.8,111,288,0.49781348088531,994
Supercontig_1.8,112,309,0.383495024875622,1005
Supercontig_1.8,113,287,0.515129265255291,803
Supercontig_1.8,114,299,0.448516552399609,1021
Supercontig_1.8,115,292,0.467644246861925,956
Supercontig_1.8,116,284,0.468926601520087,921
Supercontig_1.8,117,270,0.543503002610966,766
Supercontig_1.8,118,297,0.373095963673057,991
Supercontig_1.8,119,310.5,0.45742327586207,1044
Supercontig_1.8,120,298,0.575358394931363,947
Supercontig_1.8,121,316,0.547221711229946,935
Supercontig_1.8,122,288,0.412522485875705,885
Supercontig_1.8,123,313,0.442018863879958,933
Supercontig_1.8,124,295.5,0.505112187499998,960
Supercontig_1.8,125,297,0.539129471316086,889
Supercontig_1.8,126,291,0.42045155466399,997
Supercontig_1.8,127,283,0.399180104712043,764
Supercontig_1.8,128,283,0.606776224611708,837
Supercontig_1.8,129,281.5,0.467295679012344,1134
Supercontig_1.8,130,306,0.462635386221293,958
Supercontig_1.8,131,300,0.487082472137789,987
Supercontig_1.8,132,288,0.410233944954127,981
Supercontig_1.8,133,287,0.463714010152285,985
Supercontig_1.8,134,299,0.394759665271964,1195
Supercontig_1.8,135,299,0.508232623318386,892
Supercontig_1.8,136,302,0.452157848518112,911
Supercontig_1.8,137,287,0.387523194303154,983
Supercontig_1.8,138,288,0.410144914400804,993
Supercontig_1.8,139,291.5,0.448458242950108,922
Supercontig_1.8,140,289,0.437794958847737,972
Supercontig_1.8,141,297,0.434842215256008,957
Supercontig_1.8,142,303,0.419432281808622,951
Supercontig_1.8,143,298,0.45080434298441,898
Supercontig_1.8,144,303,0.453081827209533,1007
Supercontig_1.8,145,301.5,0.426131916996047,1012
Supercontig_1.8,146,297.5,0.421614408602149,930
Supercontig_1.8,147,311,0.406930390143737,974
Supercontig_1.8,148,293,0.408015709969787,993
Supercontig_1.8,149,299.5,0.442054620123202,974
Supercontig_1.8,150,312,0.370511834319527,1014
Supercontig_1.8,151,303,0.394479179179178,999
Supercontig_1.8,152,303,0.413310136674259,878
Supercontig_1.8,153,318,0.40165471289274,923
Supercontig_1.8,154,301,0.426421388888888,1080
Supercontig_1.8,155,300,0.425166267465068,1002
