CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.5,0,170,0.396942871587462,989
Supercontig_1.5,1,184,0.383890414878398,699
Supercontig_1.5,2,171,0.458605084745762,531
Supercontig_1.5,3,190,0.47283695976155,671
Supercontig_1.5,4,188,0.460795545977012,696
Supercontig_1.5,5,192,0.448022222222221,684
Supercontig_1.5,6,188,0.492250311526479,642
Supercontig_1.5,7,194,0.448707396449704,676
Supercontig_1.5,8,184,0.434866107382551,596
Supercontig_1.5,9,199,0.512984603174602,630
Supercontig_1.5,10,197,0.536195214521452,606
Supercontig_1.5,11,190,0.502028614457831,332
Supercontig_1.5,12,198,0.484382964224872,587
Supercontig_1.5,13,192,0.445606229508197,610
Supercontig_1.5,14,,0,0
Supercontig_1.5,15,,0,0
Supercontig_1.5,16,,0,0
Supercontig_1.5,17,,0,0
Supercontig_1.5,18,,0,0
Supercontig_1.5,19,193,0.456456156968876,739
Supercontig_1.5,20,147,0.4430688221709,1299
Supercontig_1.5,21,198,0.555044256756757,592
Supercontig_1.5,22,202,0.543862841530055,549
Supercontig_1.5,23,197,0.426281277860328,673
Supercontig_1.5,24,192,0.453157680250783,638
Supercontig_1.5,25,198,0.443203286384977,639
Supercontig_1.5,26,205,0.448134159779614,726
Supercontig_1.5,27,196.5,0.379226417525772,776
Supercontig_1.5,28,199,0.492933233082707,665
Supercontig_1.5,29,198,0.430556573116691,677
Supercontig_1.5,30,195,0.481594043887146,638
Supercontig_1.5,31,199,0.460831680000001,625
Supercontig_1.5,32,196,0.4883,612
Supercontig_1.5,33,194,0.411476273885351,628
Supercontig_1.5,34,198.5,0.457336320754718,636
Supercontig_1.5,35,200,0.448570653907496,627
Supercontig_1.5,36,200,0.420468049155147,651
Supercontig_1.5,37,197,0.414184511278195,665
Supercontig_1.5,38,197,0.447847175572519,655
Supercontig_1.5,39,194,0.401681305637983,674
Supercontig_1.5,40,197,0.502013157894737,570
Supercontig_1.5,41,199,0.418464570552147,652
Supercontig_1.5,42,199,0.482401100628931,636
Supercontig_1.5,43,201,0.493877217391304,575
Supercontig_1.5,44,210,0.469424088748018,631
Supercontig_1.5,45,207,0.681523678646935,473
Supercontig_1.5,46,199.5,0.527544945848376,554
Supercontig_1.5,47,197,0.527215263157895,570
Supercontig_1.5,48,200,0.381290853658537,656
Supercontig_1.5,49,196,0.435843696027634,579
Supercontig_1.5,50,201,0.604114095238097,525
Supercontig_1.5,51,199,0.426800924499229,649
Supercontig_1.5,52,198,0.395073423423424,666
Supercontig_1.5,53,196.5,0.499967810457516,612
Supercontig_1.5,54,198,0.536024716981131,530
Supercontig_1.5,55,206,0.508261562998404,627
Supercontig_1.5,56,200.5,0.482714969135802,648
Supercontig_1.5,57,200,0.441903273322423,611
Supercontig_1.5,58,206,0.454926732673267,606
Supercontig_1.5,59,200.5,0.50066935483871,558
Supercontig_1.5,60,200,0.483814165261383,593
Supercontig_1.5,61,200.5,0.393156213017752,676
Supercontig_1.5,62,199,0.496567814113597,581
Supercontig_1.5,63,199,0.379181181959565,643
Supercontig_1.5,64,203,0.476603270223752,581
Supercontig_1.5,65,198,0.457797161936562,599
Supercontig_1.5,66,199,0.487361285008238,607
Supercontig_1.5,67,201,0.40509258010118,593
Supercontig_1.5,68,196,0.497398890942699,541
Supercontig_1.5,69,195,0.427309666080844,569
Supercontig_1.5,70,195.5,0.455957839721254,574
Supercontig_1.5,71,198,0.459651361161525,551
Supercontig_1.5,72,196,0.438876764199656,581
Supercontig_1.5,73,201,0.451532859399685,633
Supercontig_1.5,74,201,0.427838682432434,592
Supercontig_1.5,75,193,0.47325986949429,613
Supercontig_1.5,76,202,0.45456865942029,552
Supercontig_1.5,77,193,0.432001085271318,645
Supercontig_1.5,78,197,0.463921186440679,590
Supercontig_1.5,79,201,0.447766666666667,558
Supercontig_1.5,80,191,0.406128193832599,681
Supercontig_1.5,81,195,0.460369131238447,541
Supercontig_1.5,82,198,0.436060096930534,619
Supercontig_1.5,83,196,0.528038501742161,574
Supercontig_1.5,84,199,0.449999668874172,604
Supercontig_1.5,85,198,0.406884365325078,646
Supercontig_1.5,86,198,0.4087048,625
Supercontig_1.5,87,195,0.500883040935671,513
Supercontig_1.5,88,130,0.414906853582555,321
Supercontig_1.5,89,189,0.434629480737019,597
Supercontig_1.5,90,198,0.467113908450704,568
Supercontig_1.5,91,189,0.416323247232473,542
Supercontig_1.5,92,198,0.459622580645161,527
Supercontig_1.5,93,192,0.475593682310469,554
Supercontig_1.5,94,189,0.396779310344828,580
Supercontig_1.5,95,199,0.443603559322034,590
Supercontig_1.5,96,195,0.458360113421551,529
Supercontig_1.5,97,195,0.456814095238096,525
Supercontig_1.5,98,198,0.405669866071429,448
