CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.1,0,170,0.337770686070686,481
Supercontig_1.1,1,173,0.377580902777778,576
Supercontig_1.1,2,190,0.429565565217392,575
Supercontig_1.1,3,191,0.441771551724138,580
Supercontig_1.1,4,188,0.441535047619048,525
Supercontig_1.1,5,193.5,0.414413103448276,580
Supercontig_1.1,6,191,0.459274809160306,524
Supercontig_1.1,7,192,0.43901766848816,549
Supercontig_1.1,8,193,0.445337524177949,517
Supercontig_1.1,9,188.5,0.41890593220339,590
Supercontig_1.1,10,188,0.398324007561437,529
Supercontig_1.1,11,190,0.420962162162162,555
Supercontig_1.1,12,187,0.389388669064748,556
Supercontig_1.1,13,192,0.407694726562501,512
Supercontig_1.1,14,189,0.387705695142379,597
Supercontig_1.1,15,195,0.453101286764706,544
Supercontig_1.1,16,190,0.434400175746925,569
Supercontig_1.1,17,199,0.391590485074628,536
Supercontig_1.1,18,191,0.45715130597015,536
Supercontig_1.1,19,192,0.446191891891892,518
Supercontig_1.1,20,192,0.44169885931559,526
Supercontig_1.1,21,190,0.398377333333334,525
Supercontig_1.1,22,198,0.404512665406427,529
Supercontig_1.1,23,187,0.430944752475248,505
Supercontig_1.1,24,187,0.338226713532513,569
Supercontig_1.1,25,184,0.459352431289641,473
Supercontig_1.1,26,197,0.424885305343511,524
Supercontig_1.1,27,192,0.42608202247191,534
Supercontig_1.1,28,188,0.432044668008048,497
Supercontig_1.1,29,193,0.462736890951276,431
Supercontig_1.1,30,192,0.425172201492538,536
Supercontig_1.1,31,190,0.414845851528384,458
Supercontig_1.1,32,193,0.457369421487603,484
Supercontig_1.1,33,191.5,0.454390476190476,504
Supercontig_1.1,34,188,0.462338830897704,479
Supercontig_1.1,35,191.5,0.443250612244898,490
Supercontig_1.1,36,183,0.42273126142596,547
Supercontig_1.1,37,194.5,0.38546978021978,546
Supercontig_1.1,38,191,0.400127629233511,561
Supercontig_1.1,39,192,0.398994669117647,544
Supercontig_1.1,40,192,0.419159732824428,524
Supercontig_1.1,41,192,0.393382986767486,529
Supercontig_1.1,42,190,0.413183265306123,490
Supercontig_1.1,43,184,0.40426013363029,449
Supercontig_1.1,44,190,0.387537259100644,467
Supercontig_1.1,45,192.5,0.413837815126051,476
Supercontig_1.1,46,187,0.350267346938775,147
Supercontig_1.1,47,196,0.406273118279571,465
Supercontig_1.1,48,189,0.405831648351649,455
Supercontig_1.1,49,191,0.391072379032259,496
Supercontig_1.1,50,188,0.384931092436975,476
Supercontig_1.1,51,195,0.419136211031175,417
Supercontig_1.1,52,183,0.385975152749491,491
Supercontig_1.1,53,187,0.41523014354067,418
Supercontig_1.1,54,194,0.421915904139433,459
Supercontig_1.1,55,192.5,0.483561904761905,378
Supercontig_1.1,56,190,0.487655208333333,384
Supercontig_1.1,57,201,0.620391588785047,321
Supercontig_1.1,58,196,0.454916831683169,404
Supercontig_1.1,59,190,0.464074224343676,419
Supercontig_1.1,60,188,0.432982414698163,381
Supercontig_1.1,61,189,0.453457701149426,435
Supercontig_1.1,62,193,0.450666923076924,390
Supercontig_1.1,63,189,0.391879616306955,417
Supercontig_1.1,64,185,0.404955658198616,433
Supercontig_1.1,65,190,0.416457623318386,446
Supercontig_1.1,66,184.5,0.40016028708134,418
Supercontig_1.1,67,187,0.389618348623853,436
Supercontig_1.1,68,175,0.385054275092937,538
Supercontig_1.1,69,196,0.392305529953917,434
Supercontig_1.1,70,189.5,0.433445693779905,418
Supercontig_1.1,71,195,0.431660759493671,395
Supercontig_1.1,72,194,0.511882425742574,404
Supercontig_1.1,73,192,0.491464675324676,385
Supercontig_1.1,74,188,0.433811056511057,407
Supercontig_1.1,75,191,0.439765882352941,425
Supercontig_1.1,76,185,0.385879949874687,399
Supercontig_1.1,77,194,0.468218987341772,395
Supercontig_1.1,78,194,0.456110473815462,401
Supercontig_1.1,79,192,0.410382784810127,395
Supercontig_1.1,80,194.5,0.419739908256881,436
Supercontig_1.1,81,187,0.432977807486631,374
Supercontig_1.1,82,193,0.46763899204244,377
Supercontig_1.1,83,187,0.428333415841585,404
Supercontig_1.1,84,193,0.41948971291866,418
Supercontig_1.1,85,189,0.448105660377359,371
Supercontig_1.1,86,190,0.42032628992629,407
Supercontig_1.1,87,190.5,0.409453271028038,428
Supercontig_1.1,88,185.5,0.411353448275862,464
Supercontig_1.1,89,195,0.431514705882354,374
Supercontig_1.1,90,188,0.425525450450451,444
Supercontig_1.1,91,201,0.455022807017544,399
Supercontig_1.1,92,194,0.393019638826185,443
Supercontig_1.1,93,194,0.445666157760814,393
Supercontig_1.1,94,189,0.427551690821257,414
Supercontig_1.1,95,192,0.389174709976799,431
Supercontig_1.1,96,194,0.401393271461717,431
Supercontig_1.1,97,189,0.472807192575407,431
Supercontig_1.1,98,194,0.411035634743876,449
Supercontig_1.1,99,198.5,0.403837333333334,450
Supercontig_1.1,100,191.5,0.411940298507462,402
Supercontig_1.1,101,195,0.442205107526882,372
Supercontig_1.1,102,182.5,0.439873437500001,320
Supercontig_1.1,103,196,0.462206082725061,411
Supercontig_1.1,104,201,0.427326649746194,394
Supercontig_1.1,105,191,0.435943236714976,414
Supercontig_1.1,106,190.5,0.446800247524753,404
Supercontig_1.1,107,190,0.438229776674938,403
Supercontig_1.1,108,193,0.414599305555556,432
Supercontig_1.1,109,192,0.417080136986302,438
Supercontig_1.1,110,185.5,0.418159701492538,402
Supercontig_1.1,111,192,0.446246495327103,428
Supercontig_1.1,112,195,0.432784187082406,449
Supercontig_1.1,113,193,0.436412142857143,420
Supercontig_1.1,114,184,0.442393540051679,387
Supercontig_1.1,115,191,0.4220311778291,433
Supercontig_1.1,116,192.5,0.388091484716157,458
Supercontig_1.1,117,195,0.492998740554156,397
Supercontig_1.1,118,188,0.399967079207921,404
Supercontig_1.1,119,198.5,0.399311971830986,426
Supercontig_1.1,120,197,0.431916976127322,377
Supercontig_1.1,121,196,0.420821739130435,414
Supercontig_1.1,122,195,0.398524285714286,420
Supercontig_1.1,123,196,0.378431898734177,395
Supercontig_1.1,124,193,0.446996018735363,427
Supercontig_1.1,125,194,0.445050121065376,413
Supercontig_1.1,126,192,0.405130985915493,426
Supercontig_1.1,127,194,0.381392290748899,454
Supercontig_1.1,128,191,0.41283391521197,401
Supercontig_1.1,129,193,0.482121408450705,355
Supercontig_1.1,130,193,0.553371513353115,337
Supercontig_1.1,131,190,0.411304988123516,421
Supercontig_1.1,132,194,0.419069302325581,430
Supercontig_1.1,133,193,0.439452347417841,426
Supercontig_1.1,134,188,0.415894724220624,417
Supercontig_1.1,135,197,0.420972795969774,397
Supercontig_1.1,136,190,0.417536690647482,417
Supercontig_1.1,137,191,0.41153373493976,415
Supercontig_1.1,138,194,0.411864050632912,395
Supercontig_1.1,139,189.5,0.439713636363637,396
Supercontig_1.1,140,192,0.443084745762712,413
Supercontig_1.1,141,191,0.418321176470589,425
Supercontig_1.1,142,195,0.42126675,400
Supercontig_1.1,143,196,0.394530712530713,407
Supercontig_1.1,144,198,0.409438337182448,433
Supercontig_1.1,145,191,0.428800000000001,412
Supercontig_1.1,146,189.5,0.401391959798995,398
Supercontig_1.1,147,189,0.497861994609164,371
Supercontig_1.1,148,196,0.473631758530184,381
Supercontig_1.1,149,193,0.49122253164557,395
Supercontig_1.1,150,196,0.406914318706698,433
Supercontig_1.1,151,193.5,0.40169675925926,432
Supercontig_1.1,152,194.5,0.399122631578948,380
Supercontig_1.1,153,190.5,0.500619849246231,398
Supercontig_1.1,154,193,0.484076807980049,401
Supercontig_1.1,155,200,0.42621573849879,413
Supercontig_1.1,156,193,0.413806619385343,423
Supercontig_1.1,157,187,0.412420501138953,439
Supercontig_1.1,158,190.5,0.416149758454107,414
Supercontig_1.1,159,193,0.452308767123289,365
Supercontig_1.1,160,187,0.432846629213484,356
Supercontig_1.1,161,195,0.410486341463415,410
Supercontig_1.1,162,189,0.418911253196931,391
Supercontig_1.1,163,192,0.414806888361045,421
Supercontig_1.1,164,187,0.450366830466831,407
Supercontig_1.1,165,195,0.484341509433962,424
Supercontig_1.1,166,189,0.479176271186442,413
Supercontig_1.1,167,193,0.399567532467533,385
Supercontig_1.1,168,188,0.42767175925926,432
Supercontig_1.1,169,191,0.419697291196389,443
Supercontig_1.1,170,200,0.432324113475178,423
Supercontig_1.1,171,194,0.378282222222222,450
Supercontig_1.1,172,194,0.417342720763723,419
Supercontig_1.1,173,191,0.43382,385
Supercontig_1.1,174,193,0.456531658291458,398
Supercontig_1.1,175,195,0.438095784543326,427
Supercontig_1.1,176,200,0.436240992167101,383
Supercontig_1.1,177,195,0.428222596153847,416
Supercontig_1.1,178,198,0.485946272493573,389
Supercontig_1.1,179,190,0.436846723646724,351
Supercontig_1.1,180,189.5,0.407016375545852,458
Supercontig_1.1,181,194.5,0.438937198067633,414
Supercontig_1.1,182,182.5,0.41762,420
Supercontig_1.1,183,191,0.42850125,400
Supercontig_1.1,184,191,0.475078859857483,421
Supercontig_1.1,185,195,0.467406818181819,396
Supercontig_1.1,186,188,0.421525609756098,410
Supercontig_1.1,187,191,0.432170644391408,419
Supercontig_1.1,188,185,0.429880705882353,425
Supercontig_1.1,189,195,0.42236995614035,456
Supercontig_1.1,190,192,0.41829686746988,415
Supercontig_1.1,191,193,0.441548247978437,371
Supercontig_1.1,192,195,0.429942643391521,401
Supercontig_1.1,193,190,0.418497794117647,408
Supercontig_1.1,194,195,0.417017994858612,389
Supercontig_1.1,195,194,0.389102518891688,397
Supercontig_1.1,196,187,0.412262929061785,437
Supercontig_1.1,197,189.5,0.415748922413793,464
Supercontig_1.1,198,193,0.428716042780749,374
Supercontig_1.1,199,199,0.423378054298644,442
Supercontig_1.1,200,196,0.426198500000001,400
Supercontig_1.1,201,192,0.399968139534884,430
Supercontig_1.1,202,185,0.37285396039604,404
Supercontig_1.1,203,188,0.412723462414579,439
Supercontig_1.1,204,194,0.419891506849315,365
Supercontig_1.1,205,187,0.385237062937063,429
Supercontig_1.1,206,190,0.366165068493151,438
Supercontig_1.1,207,195,0.411382973621103,417
Supercontig_1.1,208,190,0.41342088772846,383
Supercontig_1.1,209,196,0.417977804295943,419
Supercontig_1.1,210,191,0.406002238805971,402
Supercontig_1.1,211,193,0.411349865951742,373
Supercontig_1.1,212,193,0.404070833333333,408
Supercontig_1.1,213,195,0.386568844221105,398
Supercontig_1.1,214,198,0.401485680751174,426
Supercontig_1.1,215,200,0.417341685649203,439
Supercontig_1.1,216,190,0.463417629179331,329
Supercontig_1.1,217,167,0.443375338753388,369
Supercontig_1.1,218,198,0.44893128342246,374
Supercontig_1.1,219,186.5,0.417100251256282,398
Supercontig_1.1,220,183,0.41527818627451,408
Supercontig_1.1,221,167,0.477944075829384,211
Supercontig_1.1,222,172,0.422077521613833,347
Supercontig_1.1,223,193.5,0.392868043478262,460
Supercontig_1.1,224,194,0.395262043795621,411
Supercontig_1.1,225,193,0.413211780104712,382
Supercontig_1.1,226,186,0.434099745547074,393
Supercontig_1.1,227,191,0.423876155717762,411
Supercontig_1.1,228,201.5,0.458003271028038,428
Supercontig_1.1,229,201,0.44684911838791,397
Supercontig_1.1,230,189.5,0.443244764397906,382
Supercontig_1.1,231,193.5,0.449078205128205,390
Supercontig_1.1,232,190,0.447866760563381,355
Supercontig_1.1,233,195,0.442773604060913,394
Supercontig_1.1,234,188,0.450260277777778,360
Supercontig_1.1,235,195,0.444021446384041,401
Supercontig_1.1,236,191,0.386983295711061,443
Supercontig_1.1,237,192,0.400792452830188,371
Supercontig_1.1,238,189,0.44036952141058,397
Supercontig_1.1,239,193,0.418662962962963,459
Supercontig_1.1,240,194,0.376365135699374,479
Supercontig_1.1,241,188,0.43501625,400
Supercontig_1.1,242,191,0.407296,425
Supercontig_1.1,243,196,0.404948687350836,419
Supercontig_1.1,244,191.5,0.435217357512954,386
Supercontig_1.1,245,193,0.433696049382717,405
Supercontig_1.1,246,196,0.401157276995306,426
Supercontig_1.1,247,190,0.425673134328358,402
Supercontig_1.1,248,195,0.437896741854638,399
Supercontig_1.1,249,190,0.420208854166667,384
Supercontig_1.1,250,185,0.432289331619537,778
Supercontig_1.1,251,188,0.443250881057269,908
Supercontig_1.1,252,188,0.455353956834531,973
Supercontig_1.1,253,193,0.475113294797686,865
Supercontig_1.1,254,192,0.400217210682492,1011
Supercontig_1.1,255,195,0.419779214780601,866
Supercontig_1.1,256,195,0.470363291139241,395
Supercontig_1.1,257,193,0.424273392461198,451
Supercontig_1.1,258,192,0.392803614457832,415
Supercontig_1.1,259,190,0.405179891304349,368
Supercontig_1.1,260,191,0.402068737060042,483
Supercontig_1.1,261,197,0.4467,387
Supercontig_1.1,262,191,0.420925,404
Supercontig_1.1,263,189.5,0.449463541666667,384
Supercontig_1.1,264,185,0.412985820895523,402
Supercontig_1.1,265,202,0.436375492957747,355
Supercontig_1.1,266,193,0.405493626373627,455
Supercontig_1.1,267,197,0.382853846153846,416
Supercontig_1.1,268,197,0.375408713692946,482
Supercontig_1.1,269,193,0.424507286432161,398
Supercontig_1.1,270,192.5,0.410218720379147,422
Supercontig_1.1,271,188,0.413441981132076,424
Supercontig_1.1,272,190,0.423784934497817,458
Supercontig_1.1,273,194,0.418783932853717,417
Supercontig_1.1,274,189,0.46087382198953,382
Supercontig_1.1,275,190,0.445841428571429,420
Supercontig_1.1,276,188.5,0.386863347457627,472
Supercontig_1.1,277,196,0.3832977827051,451
Supercontig_1.1,278,188.5,0.387129147982063,446
Supercontig_1.1,279,185,0.433718015665797,383
Supercontig_1.1,280,192.5,0.452901196172249,418
Supercontig_1.1,281,200,0.402581151832461,382
Supercontig_1.1,282,186.5,0.378810563380282,426
Supercontig_1.1,283,188,0.407228971962617,428
Supercontig_1.1,284,187.5,0.426457031250001,384
Supercontig_1.1,285,194,0.361509368191721,459
Supercontig_1.1,286,188,0.393590432801823,439
Supercontig_1.1,287,199,0.395482379862701,437
Supercontig_1.1,288,194.5,0.386588443396227,424
Supercontig_1.1,289,193.5,0.429279459459459,370
Supercontig_1.1,290,195,0.465190237467019,379
Supercontig_1.1,291,182.5,0.459686740331493,362
Supercontig_1.1,292,195.5,0.481175000000001,352
Supercontig_1.1,293,194,0.435582547169812,424
Supercontig_1.1,294,189,0.388501285347044,389
Supercontig_1.1,295,189,0.401455585831063,367
Supercontig_1.1,296,194,0.428990839694657,393
Supercontig_1.1,297,197,0.412969402985075,402
Supercontig_1.1,298,193,0.44036611570248,363
Supercontig_1.1,299,188,0.430458208955225,402
