CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.7,0,160,0.397713112320634,2021
Supercontig_1.7,1,215,0.399106142506143,2035
Supercontig_1.7,2,225,0.454105257567715,1883
Supercontig_1.7,3,221,0.401395866666666,2250
Supercontig_1.7,4,224,0.391922486772485,1890
Supercontig_1.7,5,217,0.352154634831464,2136
Supercontig_1.7,6,219.5,0.363428442028985,2208
Supercontig_1.7,7,222,0.36366757129715,2174
Supercontig_1.7,8,208,0.377695352993743,1119
Supercontig_1.7,9,209,0.375215088207986,2154
Supercontig_1.7,10,224,0.421566779497103,2068
Supercontig_1.7,11,219,0.400811521418022,2031
Supercontig_1.7,12,224,0.399794590495449,1978
Supercontig_1.7,13,218,0.439401197263397,1754
Supercontig_1.7,14,211,0.409693969396941,2222
Supercontig_1.7,15,226,0.559471015467381,1487
Supercontig_1.7,16,229,0.585495594405594,1430
Supercontig_1.7,17,222,0.450220571748878,1784
Supercontig_1.7,18,218,0.440731411312467,1821
Supercontig_1.7,19,224,0.420660518134713,1930
Supercontig_1.7,20,223.5,0.478387026066351,1688
Supercontig_1.7,21,213,0.389675355915561,2037
Supercontig_1.7,22,223,0.434736900165471,1813
Supercontig_1.7,23,228,0.476069462884732,1657
Supercontig_1.7,24,222,0.578127932098767,1296
Supercontig_1.7,25,219,0.449990249433106,1764
Supercontig_1.7,26,214,0.433147374062167,1866
Supercontig_1.7,27,217,0.436922656699254,1739
Supercontig_1.7,28,226,0.456077942122187,1555
Supercontig_1.7,29,222,0.399883872679048,1885
Supercontig_1.7,30,220,0.420995624332975,1874
Supercontig_1.7,31,233,0.670802200704225,1136
Supercontig_1.7,32,219,0.445745393634842,1791
Supercontig_1.7,33,225,0.419271910755146,1748
Supercontig_1.7,34,220,0.421361493582264,1714
Supercontig_1.7,35,215,0.421951734273956,1701
Supercontig_1.7,36,220,0.420742303306733,1754
Supercontig_1.7,37,215,0.430470838323351,1670
Supercontig_1.7,38,222,0.513741780821917,1460
Supercontig_1.7,39,201,0.45891052631579,1463
Supercontig_1.7,40,216,0.408226274944568,1804
Supercontig_1.7,41,227,0.541262188679247,1325
Supercontig_1.7,42,225,0.582012508833923,1415
Supercontig_1.7,43,228,0.59897873510541,1091
Supercontig_1.7,44,225,0.652866341463415,1230
Supercontig_1.7,45,230,0.644805373831777,856
Supercontig_1.7,46,215,0.368551418067227,1904
Supercontig_1.7,47,223,0.46575034353529,1601
Supercontig_1.7,48,219,0.426419029850745,1608
Supercontig_1.7,49,203,0.368196353591159,1810
Supercontig_1.7,50,221,0.494339710716633,1521
Supercontig_1.7,51,200,0.374763677639046,1762
Supercontig_1.7,52,223,0.387454566210046,1752
Supercontig_1.7,53,223,0.467153073886068,1773
Supercontig_1.7,54,219,0.504082574257427,1515
Supercontig_1.7,55,224,0.463052602359472,1441
Supercontig_1.7,56,195,0.382871663920922,1821
Supercontig_1.7,57,215,0.43676888466413,1578
Supercontig_1.7,58,221,0.479851948924732,1488
Supercontig_1.7,59,222,0.389434016172506,1855
Supercontig_1.7,60,226,0.377848017867112,1791
Supercontig_1.7,61,225,0.420603159173755,1646
Supercontig_1.7,62,220,0.432137084548107,1715
Supercontig_1.7,63,221,0.447099546338303,1543
Supercontig_1.7,64,224,0.441728195488719,1596
Supercontig_1.7,65,216,0.452717616875714,1754
Supercontig_1.7,66,219,0.435588061465721,1692
Supercontig_1.7,67,220,0.478850357426528,1259
Supercontig_1.7,68,212,0.393114191176469,1360
Supercontig_1.7,69,208,0.404067275185936,1479
Supercontig_1.7,70,219,0.44256874598071,1555
Supercontig_1.7,71,223,0.431439222148979,1517
Supercontig_1.7,72,218,0.424029607843137,1530
Supercontig_1.7,73,220,0.417550901180856,1609
Supercontig_1.7,74,222,0.4314599756691,1644
Supercontig_1.7,75,212,0.426871739130435,1564
Supercontig_1.7,76,220,0.429466625916872,1636
Supercontig_1.7,77,225,0.455913465346536,1515
Supercontig_1.7,78,219,0.426292026578073,1505
Supercontig_1.7,79,221,0.424063316261203,1562
Supercontig_1.7,80,223,0.416615613147914,1582
Supercontig_1.7,81,223,0.425796270975759,1609
Supercontig_1.7,82,224,0.420463802905874,1583
Supercontig_1.7,83,220,0.394036973293767,1685
Supercontig_1.7,84,189,0.413731073785243,1667
Supercontig_1.7,85,187,0.394734169453733,1794
Supercontig_1.7,86,222,0.510490175438597,1425
Supercontig_1.7,87,183,0.409219439868203,1821
Supercontig_1.7,88,226,0.50430384319754,1301
Supercontig_1.7,89,218,0.48088946236559,1395
Supercontig_1.7,90,179,0.391196457219251,1496
Supercontig_1.7,91,226,0.541413741134753,1128
Supercontig_1.7,92,197,0.411164060031595,1266
Supercontig_1.7,93,226,0.422807087172219,1411
Supercontig_1.7,94,226.5,0.429187322946175,1412
Supercontig_1.7,95,218,0.491084569288389,1335
Supercontig_1.7,96,202.5,0.471484860248447,1288
Supercontig_1.7,97,221,0.572556960000002,1250
Supercontig_1.7,98,188,0.406834146341463,1640
Supercontig_1.7,99,213,0.49388096935139,1403
Supercontig_1.7,100,216,0.473263173880031,1317
Supercontig_1.7,101,226,0.425046261980831,1565
Supercontig_1.7,102,225,0.448111888111887,1430
Supercontig_1.7,103,219,0.472062210982658,1384
