CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.5,0,172,0.392826872659175,1068
Supercontig_1.5,1,192.5,0.385428608247422,776
Supercontig_1.5,2,179,0.46041407129456,533
Supercontig_1.5,3,202,0.473018998527246,679
Supercontig_1.5,4,198.5,0.465136930091186,658
Supercontig_1.5,5,201,0.45121400560224,714
Supercontig_1.5,6,202,0.493126086956521,644
Supercontig_1.5,7,202,0.437133794162826,651
Supercontig_1.5,8,185,0.437645569620254,632
Supercontig_1.5,9,207,0.517223018292682,656
Supercontig_1.5,10,204,0.534411944869832,653
Supercontig_1.5,11,189,0.512897492163009,319
Supercontig_1.5,12,213,0.482343207855974,611
Supercontig_1.5,13,195,0.444736363636364,594
Supercontig_1.5,14,,0,0
Supercontig_1.5,15,,0,0
Supercontig_1.5,16,,0,0
Supercontig_1.5,17,,0,0
Supercontig_1.5,18,,0,0
Supercontig_1.5,19,199,0.452269371727749,764
Supercontig_1.5,20,149,0.441599769230769,1300
Supercontig_1.5,21,203,0.553141007194244,556
Supercontig_1.5,22,213,0.54361203539823,565
Supercontig_1.5,23,204,0.430955994358251,709
Supercontig_1.5,24,206,0.44953651266766,671
Supercontig_1.5,25,208,0.443404512372635,687
Supercontig_1.5,26,208,0.448809383033419,778
Supercontig_1.5,27,210,0.379171448275862,725
Supercontig_1.5,28,209,0.493086956521739,621
Supercontig_1.5,29,202,0.43406955882353,680
Supercontig_1.5,30,207.5,0.481760284810126,632
Supercontig_1.5,31,204,0.462002941176472,646
Supercontig_1.5,32,202,0.488783529411765,595
Supercontig_1.5,33,207,0.403611791044776,670
Supercontig_1.5,34,201,0.456755309033281,631
Supercontig_1.5,35,206,0.45104405360134,597
Supercontig_1.5,36,208,0.421240694444444,720
Supercontig_1.5,37,202,0.414994006309148,634
Supercontig_1.5,38,213.5,0.44756525974026,616
Supercontig_1.5,39,208,0.403588646967341,643
Supercontig_1.5,40,211.5,0.501876217228465,534
Supercontig_1.5,41,205.5,0.424570793650794,630
Supercontig_1.5,42,204,0.484096232876712,584
Supercontig_1.5,43,211.5,0.496206382978723,564
Supercontig_1.5,44,201,0.468118633540372,644
Supercontig_1.5,45,222,0.686883879093199,397
Supercontig_1.5,46,208,0.526302264150944,530
Supercontig_1.5,47,208,0.529927680311891,513
Supercontig_1.5,48,201,0.382919796215429,687
Supercontig_1.5,49,207,0.440161290322581,620
Supercontig_1.5,50,206,0.602649482401656,483
Supercontig_1.5,51,207,0.42058039538715,607
Supercontig_1.5,52,203.5,0.393715060240964,664
Supercontig_1.5,53,206,0.498104795737123,563
Supercontig_1.5,54,212,0.53483709090909,550
Supercontig_1.5,55,205.5,0.510472988505746,522
Supercontig_1.5,56,202,0.479383801652893,605
Supercontig_1.5,57,200,0.440095833333334,624
Supercontig_1.5,58,210.5,0.456495296167247,574
Supercontig_1.5,59,206,0.504084865900383,522
Supercontig_1.5,60,210,0.480863570127505,549
Supercontig_1.5,61,211,0.392792382495948,617
Supercontig_1.5,62,208,0.497243911439114,542
Supercontig_1.5,63,205,0.380720700636943,628
Supercontig_1.5,64,204,0.478303790613719,554
Supercontig_1.5,65,204,0.456769293924467,609
Supercontig_1.5,66,211,0.486360512820513,585
Supercontig_1.5,67,202,0.401473545966229,533
Supercontig_1.5,68,210,0.496537109375,512
Supercontig_1.5,69,198.5,0.429213837638377,542
Supercontig_1.5,70,205,0.457103710247351,566
Supercontig_1.5,71,206,0.461946975088969,562
Supercontig_1.5,72,206,0.437911234177215,632
Supercontig_1.5,73,191.5,0.452175482625483,518
Supercontig_1.5,74,204,0.42919090909091,594
Supercontig_1.5,75,197,0.478223702422146,578
Supercontig_1.5,76,200,0.454897297297298,555
Supercontig_1.5,77,202,0.43223173553719,605
Supercontig_1.5,78,199,0.461719298245615,570
Supercontig_1.5,79,202,0.448797731239093,573
Supercontig_1.5,80,199.5,0.405810909090909,660
Supercontig_1.5,81,200,0.457185122410546,531
Supercontig_1.5,82,201,0.435038543516875,563
Supercontig_1.5,83,208,0.529698997995992,499
Supercontig_1.5,84,204,0.454032517482517,572
Supercontig_1.5,85,206,0.407975112443779,667
Supercontig_1.5,86,203,0.406899447513812,543
Supercontig_1.5,87,213,0.499908383233532,501
Supercontig_1.5,88,151,0.412887908496732,306
Supercontig_1.5,89,197,0.436529493891798,573
Supercontig_1.5,90,208.5,0.463760788381743,482
Supercontig_1.5,91,210,0.409311754684838,587
Supercontig_1.5,92,206,0.457996724470135,519
Supercontig_1.5,93,203.5,0.48141523297491,558
Supercontig_1.5,94,199.5,0.392895762711865,590
Supercontig_1.5,95,207,0.444839587242027,533
Supercontig_1.5,96,208,0.457746719681909,503
Supercontig_1.5,97,208,0.456312024048096,499
Supercontig_1.5,98,205,0.399346709129512,471
Supercontig_1.5,99,204,0.608483651226158,367
Supercontig_1.5,100,197.5,0.496593321299638,554
Supercontig_1.5,101,196,0.376412606473595,587
Supercontig_1.5,102,210,0.494698377281947,493
Supercontig_1.5,103,205,0.417430105633803,568
Supercontig_1.5,104,206,0.55250399113082,451
Supercontig_1.5,105,211,0.453638666666667,525
Supercontig_1.5,106,195,0.421551618705036,556
Supercontig_1.5,107,200,0.523204026845637,447
Supercontig_1.5,108,209,0.545584,450
Supercontig_1.5,109,205,0.497579617834396,471
Supercontig_1.5,110,197,0.44722489539749,478
Supercontig_1.5,111,198,0.429146750902527,554
Supercontig_1.5,112,207,0.461828969957082,466
Supercontig_1.5,113,206,0.493347817047817,481
Supercontig_1.5,114,194,0.378558130841121,535
Supercontig_1.5,115,190,0.372634046345811,561
Supercontig_1.5,116,213,0.55351230425056,447
Supercontig_1.5,117,205,0.498700622406639,482
Supercontig_1.5,118,210,0.475744967880086,467
Supercontig_1.5,119,210,0.472909306930693,505
Supercontig_1.5,120,206,0.499957234042553,470
Supercontig_1.5,121,209,0.438563636363637,506
Supercontig_1.5,122,199,0.437716227180527,493
Supercontig_1.5,123,205,0.544710933333332,375
Supercontig_1.5,124,206,0.524832647814909,389
Supercontig_1.5,125,210.5,0.501806532663317,398
Supercontig_1.5,126,207.5,0.431071304347827,460
Supercontig_1.5,127,198,0.413631837606838,468
Supercontig_1.5,128,203,0.462953229398664,449
Supercontig_1.5,129,209,0.540328641975309,405
Supercontig_1.5,130,208.5,0.373610566037736,530
Supercontig_1.5,131,186.5,0.357523465703971,554
Supercontig_1.5,132,216,0.567555079006772,443
Supercontig_1.5,133,202,0.508774772727273,440
Supercontig_1.5,134,209,0.40638781512605,476
Supercontig_1.5,135,212,0.596477777777778,441
Supercontig_1.5,136,203,0.591402475247525,404
Supercontig_1.5,137,203,0.402154372623574,526
Supercontig_1.5,138,201,0.391393801652894,484
Supercontig_1.5,139,202,0.475331691648822,467
Supercontig_1.5,140,201,0.484621633554084,453
Supercontig_1.5,141,211,0.570994459102901,379
Supercontig_1.5,142,204,0.53169484029484,407
Supercontig_1.5,143,212,0.423789928057554,556
Supercontig_1.5,144,204.5,0.568725142857142,350
Supercontig_1.5,145,210,0.47579061784897,437
Supercontig_1.5,146,195,0.460722088353414,498
Supercontig_1.5,147,208,0.41749430740038,527
Supercontig_1.5,148,203,0.446462525458249,491
Supercontig_1.5,149,199.5,0.490845070422535,426
Supercontig_1.5,150,210,0.445996993987977,499
Supercontig_1.5,151,209,0.438334490740741,432
Supercontig_1.5,152,212,0.487171638655462,476
Supercontig_1.5,153,208,0.431485924369748,476
Supercontig_1.5,154,205.5,0.401910042735043,468
Supercontig_1.5,155,204,0.566542782152231,381
Supercontig_1.5,156,205,0.417797173913044,460
Supercontig_1.5,157,209,0.388444721689059,521
Supercontig_1.5,158,209,0.545490680100755,397
Supercontig_1.5,159,205,0.468349408983452,423
Supercontig_1.5,160,196,0.480441983122363,474
Supercontig_1.5,161,196,0.414071585903084,454
Supercontig_1.5,162,205,0.407483991228071,456
Supercontig_1.5,163,202,0.513661425061425,407
Supercontig_1.5,164,183.5,0.425705327868852,488
Supercontig_1.5,165,202,0.513173841961852,367
Supercontig_1.5,166,194,0.470267216981132,424
Supercontig_1.5,167,177,0.432465986394558,441
Supercontig_1.5,168,200,0.33674854368932,515
Supercontig_1.5,169,206.5,0.436732596685082,362
Supercontig_1.5,170,201,0.465215657620043,479
Supercontig_1.5,171,201,0.488828306878307,378
Supercontig_1.5,172,204.5,0.444865869565217,460
Supercontig_1.5,173,207,0.492282368421053,380
Supercontig_1.5,174,130,0.374892328767123,365
Supercontig_1.5,175,200,0.463187297921479,433
Supercontig_1.5,176,196,0.389633066132265,499
Supercontig_1.5,177,196,0.376324312896406,473
Supercontig_1.5,178,214,0.493045933014354,418
Supercontig_1.5,179,209,0.581924205378973,409
Supercontig_1.5,180,181,0.380101388888888,432
Supercontig_1.5,181,170,0.467462298850575,435
Supercontig_1.5,182,214.5,0.584555076142132,394
Supercontig_1.5,183,204,0.516981012658228,395
Supercontig_1.5,184,206,0.417534291581109,487
