CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.7,0,142.5,0.369574835526316,608
Supercontig_1.7,1,202,0.401223327615781,583
Supercontig_1.7,2,219,0.453221132075472,530
Supercontig_1.7,3,212,0.402115555555557,630
Supercontig_1.7,4,213,0.396223366336634,505
Supercontig_1.7,5,210,0.35300637254902,612
Supercontig_1.7,6,207,0.363824635332253,617
Supercontig_1.7,7,207,0.369217052980133,604
Supercontig_1.7,8,208,0.376490390390391,333
Supercontig_1.7,9,200,0.377151928783383,674
Supercontig_1.7,10,214,0.421376646706586,668
Supercontig_1.7,11,205,0.402561602671119,599
Supercontig_1.7,12,211,0.399560621761659,579
Supercontig_1.7,13,202,0.441467128027682,578
Supercontig_1.7,14,203,0.415700317965024,629
Supercontig_1.7,15,212,0.555006072874494,494
Supercontig_1.7,16,214,0.579947157894737,475
Supercontig_1.7,17,207,0.450290017825313,561
Supercontig_1.7,18,217.5,0.438067557251909,524
Supercontig_1.7,19,217,0.421110924369749,595
Supercontig_1.7,20,212,0.47589922630561,517
Supercontig_1.7,21,209,0.391372461273667,581
Supercontig_1.7,22,207,0.431990573012939,541
Supercontig_1.7,23,211,0.473982846003899,513
Supercontig_1.7,24,218,0.581944212962963,432
Supercontig_1.7,25,213,0.44644312267658,538
Supercontig_1.7,26,202,0.435825700164745,607
Supercontig_1.7,27,200,0.44006252354049,531
Supercontig_1.7,28,207.5,0.458875527426161,474
Supercontig_1.7,29,213,0.402557597173145,566
Supercontig_1.7,30,214,0.42421252446184,511
Supercontig_1.7,31,224,0.672873333333333,390
Supercontig_1.7,32,206,0.450404798464493,521
Supercontig_1.7,33,217.5,0.416743129770993,524
Supercontig_1.7,34,214,0.421300361010831,554
Supercontig_1.7,35,205,0.419182264150943,530
Supercontig_1.7,36,217,0.41682133580705,539
Supercontig_1.7,37,213,0.431768022181146,541
Supercontig_1.7,38,213,0.511070464135021,474
Supercontig_1.7,39,195,0.463107207207208,444
Supercontig_1.7,40,209,0.412024822695036,564
Supercontig_1.7,41,212.5,0.543364492753623,414
Supercontig_1.7,42,225,0.580993468468468,444
Supercontig_1.7,43,206,0.596587647058823,340
Supercontig_1.7,44,226,0.657825055928412,447
Supercontig_1.7,45,210,0.622076949152542,295
Supercontig_1.7,46,204,0.361725925925925,567
Supercontig_1.7,47,218.5,0.469601652892562,484
Supercontig_1.7,48,210,0.427882533589251,521
Supercontig_1.7,49,200,0.371111657559199,549
Supercontig_1.7,50,209,0.492128723404255,470
Supercontig_1.7,51,201,0.379077272727272,550
Supercontig_1.7,52,210,0.385661296296297,540
Supercontig_1.7,53,210,0.467310114503817,524
Supercontig_1.7,54,217,0.505354303278688,488
Supercontig_1.7,55,220,0.4610805907173,474
Supercontig_1.7,56,188,0.385663380281691,568
Supercontig_1.7,57,217.5,0.447379059829059,468
Supercontig_1.7,58,216,0.482543737166324,487
Supercontig_1.7,59,206,0.390347992351817,523
Supercontig_1.7,60,220,0.379557352941176,544
Supercontig_1.7,61,209,0.421726494023905,502
Supercontig_1.7,62,211,0.431431914893617,470
Supercontig_1.7,63,217,0.447054325955734,497
Supercontig_1.7,64,208,0.443310828025477,471
Supercontig_1.7,65,217.5,0.45540953307393,514
Supercontig_1.7,66,201.5,0.434047601476015,542
Supercontig_1.7,67,205,0.477764402810305,427
Supercontig_1.7,68,204,0.391868129330254,433
Supercontig_1.7,69,204,0.403024418604652,430
Supercontig_1.7,70,209,0.443603281853282,518
Supercontig_1.7,71,210,0.424949492900609,493
Supercontig_1.7,72,213,0.428452154195012,441
Supercontig_1.7,73,217,0.419543129770993,524
Supercontig_1.7,74,215,0.432075702811245,498
Supercontig_1.7,75,197,0.426741266375547,458
Supercontig_1.7,76,214,0.430116956521739,460
Supercontig_1.7,77,208,0.456222317596567,466
Supercontig_1.7,78,210,0.428933123689728,477
Supercontig_1.7,79,209,0.425661814744802,529
Supercontig_1.7,80,214,0.419382121807466,509
Supercontig_1.7,81,208,0.426249494949496,495
Supercontig_1.7,82,217,0.419916977225674,483
Supercontig_1.7,83,215,0.39555414258189,519
Supercontig_1.7,84,182,0.413804971319312,523
Supercontig_1.7,85,183.5,0.39869413919414,546
Supercontig_1.7,86,218,0.510709292035398,452
Supercontig_1.7,87,175.5,0.412262403100776,516
Supercontig_1.7,88,221,0.505543920595533,403
Supercontig_1.7,89,202.5,0.481603703703704,432
Supercontig_1.7,90,166,0.393929361702128,470
Supercontig_1.7,91,217,0.546599488491049,391
Supercontig_1.7,92,197.5,0.412874725274725,364
Supercontig_1.7,93,221.5,0.42258670886076,474
Supercontig_1.7,94,207,0.428373441108546,433
Supercontig_1.7,95,208,0.487945823927765,443
Supercontig_1.7,96,194,0.468827659574468,423
Supercontig_1.7,97,225,0.581329888268156,358
Supercontig_1.7,98,174,0.404127134724858,527
Supercontig_1.7,99,202,0.493523340961099,437
Supercontig_1.7,100,210,0.474388169642858,448
Supercontig_1.7,101,209,0.423810989010989,455
Supercontig_1.7,102,206.5,0.444435044642857,448
Supercontig_1.7,103,217,0.473988075313807,478
Supercontig_1.7,104,213,0.452101801801802,444
Supercontig_1.7,105,198,0.423385089463221,503
Supercontig_1.7,106,217,0.455216216216216,407
Supercontig_1.7,107,197.5,0.390994214876034,242
Supercontig_1.7,108,212,0.505400925925925,432
Supercontig_1.7,109,214,0.551978520286395,419
Supercontig_1.7,110,217,0.431739601769912,452
Supercontig_1.7,111,198,0.423946710526316,456
Supercontig_1.7,112,211,0.441651521739131,460
Supercontig_1.7,113,206,0.442743400447427,447
Supercontig_1.7,114,208,0.426024082568807,436
Supercontig_1.7,115,211,0.461210697674418,430
Supercontig_1.7,116,212,0.395100890868598,449
Supercontig_1.7,117,210,0.396984713375796,471
Supercontig_1.7,118,219,0.376893641618498,519
Supercontig_1.7,119,215,0.441909691629956,454
Supercontig_1.7,120,212,0.471363753213368,389
Supercontig_1.7,121,212,0.46716433915212,401
Supercontig_1.7,122,211,0.424347098214286,448
Supercontig_1.7,123,206,0.46690556745182,467
Supercontig_1.7,124,210.5,0.438528828828829,444
Supercontig_1.7,125,210,0.501384107579462,409
Supercontig_1.7,126,216,0.52300962962963,405
Supercontig_1.7,127,214,0.534374739583333,384
Supercontig_1.7,128,219,0.550673936170213,376
Supercontig_1.7,129,212.5,0.468212244897959,392
Supercontig_1.7,130,204,0.456540740740741,351
Supercontig_1.7,131,216.5,0.523349999999999,362
Supercontig_1.7,132,207,0.462574707259953,427
Supercontig_1.7,133,210.5,0.512726108374383,406
Supercontig_1.7,134,191,0.402093873517786,506
Supercontig_1.7,135,209,0.435263636363636,407
Supercontig_1.7,136,213,0.381267355371902,484
Supercontig_1.7,137,212,0.373649250535332,467
Supercontig_1.7,138,213,0.41805035971223,417
Supercontig_1.7,139,222,0.436703253796095,461
Supercontig_1.7,140,221.5,0.444381690140846,426
Supercontig_1.7,141,211,0.45433144963145,407
Supercontig_1.7,142,214,0.454774757281554,412
Supercontig_1.7,143,216,0.392134157303371,445
Supercontig_1.7,144,206.5,0.449855021834061,458
Supercontig_1.7,145,214,0.424354942528736,435
Supercontig_1.7,146,214,0.430546666666667,435
Supercontig_1.7,147,217,0.463876997578693,413
Supercontig_1.7,148,217,0.464662676056338,426
Supercontig_1.7,149,216,0.385472413793103,464
Supercontig_1.7,150,217,0.467772010869565,368
Supercontig_1.7,151,214,0.442657808857809,429
Supercontig_1.7,152,207,0.392326984126985,504
Supercontig_1.7,153,203,0.472416284987278,393
