CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.7,0,130,0.395295180722891,1245
Supercontig_1.7,1,180,0.402944364292156,1109
Supercontig_1.7,2,190,0.456636818181818,1100
Supercontig_1.7,3,194,0.402911450381678,1179
Supercontig_1.7,4,190,0.400620666013711,1021
Supercontig_1.7,5,185,0.354874666666666,1125
Supercontig_1.7,6,186,0.364658511627906,1075
Supercontig_1.7,7,191,0.371440149006622,1208
Supercontig_1.7,8,181,0.380096173913044,575
Supercontig_1.7,9,180,0.378884192730346,1183
Supercontig_1.7,10,187,0.42182621895124,1087
Supercontig_1.7,11,184,0.403914257620452,1017
Supercontig_1.7,12,194,0.403008067375886,1128
Supercontig_1.7,13,191,0.441993954918033,976
Supercontig_1.7,14,184.5,0.411014552238805,1072
Supercontig_1.7,15,194,0.558005023364487,856
Supercontig_1.7,16,193,0.584829294117647,850
Supercontig_1.7,17,188,0.448608349900595,1006
Supercontig_1.7,18,182,0.44259989626556,964
Supercontig_1.7,19,191,0.425554269449714,1054
Supercontig_1.7,20,190.5,0.4797,996
Supercontig_1.7,21,184,0.392880250223413,1119
Supercontig_1.7,22,189,0.435919183673468,980
Supercontig_1.7,23,190.5,0.476782608695653,920
Supercontig_1.7,24,194,0.579368465227818,834
Supercontig_1.7,25,187,0.459300396432111,1009
Supercontig_1.7,26,178,0.436022683982683,1155
Supercontig_1.7,27,184,0.438759262759924,1058
Supercontig_1.7,28,180,0.457199999999999,902
Supercontig_1.7,29,194.5,0.404655802707929,1034
Supercontig_1.7,30,184,0.430163016330452,1041
Supercontig_1.7,31,206,0.66888636959371,763
Supercontig_1.7,32,184,0.449333232323231,990
Supercontig_1.7,33,188.5,0.41985030549898,982
Supercontig_1.7,34,195,0.423805416666667,960
Supercontig_1.7,35,178,0.42210755287009,993
Supercontig_1.7,36,190,0.422366936299291,989
Supercontig_1.7,37,184,0.432587802313355,951
Supercontig_1.7,38,190,0.513380350877193,855
Supercontig_1.7,39,175,0.460126428571428,840
Supercontig_1.7,40,182,0.408629743589743,975
Supercontig_1.7,41,193,0.539545714285715,805
Supercontig_1.7,42,188,0.579287985436895,824
Supercontig_1.7,43,187,0.597028744326778,661
Supercontig_1.7,44,194,0.652528589420655,794
