CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.5,0,221,0.480851447105785,2004
Supercontig_1.5,1,295,0.386226830697129,1707
Supercontig_1.5,2,268,0.459135656401945,1234
Supercontig_1.5,3,301,0.475765380493034,1866
Supercontig_1.5,4,297,0.464822192078133,1843
Supercontig_1.5,5,310,0.4556626725566,1811
Supercontig_1.5,6,301,0.49835923566879,1884
Supercontig_1.5,7,300,0.447842218543045,1812
Supercontig_1.5,8,288,0.445394320241692,1655
Supercontig_1.5,9,310,0.520332565011818,1692
Supercontig_1.5,10,312,0.533665703971121,1662
Supercontig_1.5,11,331,0.494864469914039,1047
Supercontig_1.5,12,309,0.480730140329473,1639
Supercontig_1.5,13,294,0.448152569941444,1537
Supercontig_1.5,14,,0,0
Supercontig_1.5,15,,0,0
Supercontig_1.5,16,,0,0
Supercontig_1.5,17,,0,0
Supercontig_1.5,18,,0,0
Supercontig_1.5,19,286,0.454788795656469,2026
Supercontig_1.5,20,277,0.426412044534412,1976
Supercontig_1.5,21,311,0.55404362416107,1788
Supercontig_1.5,22,308,0.546241697416974,1626
Supercontig_1.5,23,314,0.43310533117932,1857
Supercontig_1.5,24,312,0.451577503774537,1987
Supercontig_1.5,25,320.5,0.444250263435195,1898
Supercontig_1.5,26,306,0.449457317073173,2050
Supercontig_1.5,27,310,0.378652751611306,2017
Supercontig_1.5,28,306,0.498553112731351,1783
Supercontig_1.5,29,311,0.434217362184441,1941
Supercontig_1.5,30,310,0.484692621145375,1816
Supercontig_1.5,31,303,0.463669307479226,1805
Supercontig_1.5,32,300,0.488987587412588,1716
Supercontig_1.5,33,307,0.416761512415351,1772
Supercontig_1.5,34,303,0.459681515314346,1861
Supercontig_1.5,35,309,0.450814021312395,1783
Supercontig_1.5,36,308,0.42159379274066,1901
Supercontig_1.5,37,312,0.421056201550387,1806
Supercontig_1.5,38,309,0.447464964305331,1821
Supercontig_1.5,39,307,0.404555696902656,1808
Supercontig_1.5,40,303,0.505631557377051,1708
Supercontig_1.5,41,309,0.43059107351225,1714
Supercontig_1.5,42,310,0.484777990169305,1831
Supercontig_1.5,43,306,0.494957853107344,1770
Supercontig_1.5,44,317,0.49046935853379,1746
Supercontig_1.5,45,317,0.685593192771082,1660
Supercontig_1.5,46,300,0.528352776119402,1675
Supercontig_1.5,47,304,0.530254667480169,1639
Supercontig_1.5,48,314,0.385679159935384,1857
Supercontig_1.5,49,307,0.452130751445086,1730
Supercontig_1.5,50,324,0.607173579201935,1654
Supercontig_1.5,51,310.5,0.425687138263662,1866
Supercontig_1.5,52,315,0.399015270121278,1814
Supercontig_1.5,53,310,0.505838661930138,1689
Supercontig_1.5,54,309,0.542542164674634,1506
Supercontig_1.5,55,310,0.512600942803267,1591
Supercontig_1.5,56,314,0.48497241179873,1729
Supercontig_1.5,57,309,0.441093105291288,1871
Supercontig_1.5,58,305.5,0.460111560364467,1756
Supercontig_1.5,59,308,0.508651603145795,1653
Supercontig_1.5,60,311,0.490201490757307,1677
Supercontig_1.5,61,308,0.394232520325202,1845
Supercontig_1.5,62,305,0.498877875549967,1591
Supercontig_1.5,63,303.5,0.383140812917596,1796
Supercontig_1.5,64,305,0.478803145795523,1653
Supercontig_1.5,65,315,0.460313650213284,1641
Supercontig_1.5,66,316,0.489487878787879,1683
Supercontig_1.5,67,308,0.40804891101431,1607
Supercontig_1.5,68,302,0.498415705765408,1509
Supercontig_1.5,69,310,0.430453033980583,1648
Supercontig_1.5,70,306,0.460688795878944,1553
Supercontig_1.5,71,301,0.465884455958546,1544
Supercontig_1.5,72,308,0.437725263157895,1615
Supercontig_1.5,73,304,0.45541139962001,1579
Supercontig_1.5,74,315,0.430749001331558,1502
Supercontig_1.5,75,306,0.477283579217448,1559
Supercontig_1.5,76,307,0.462277976952623,1562
Supercontig_1.5,77,300.5,0.434446590909091,1672
Supercontig_1.5,78,313,0.464770164348926,1582
Supercontig_1.5,79,311,0.450219348404255,1504
Supercontig_1.5,80,306,0.406879490219323,1687
Supercontig_1.5,81,308,0.458705960729315,1426
Supercontig_1.5,82,311.5,0.43725271270037,1622
Supercontig_1.5,83,312,0.531254751461988,1368
Supercontig_1.5,84,297,0.452274692874693,1628
Supercontig_1.5,85,313,0.409215366001209,1653
Supercontig_1.5,86,318,0.409026392251814,1652
Supercontig_1.5,87,305,0.502578809355066,1411
Supercontig_1.5,88,292.5,0.411665829145727,796
Supercontig_1.5,89,309,0.436771164021164,1512
Supercontig_1.5,90,312,0.474356202878684,1459
Supercontig_1.5,91,297,0.415104802631579,1520
Supercontig_1.5,92,302,0.462916978417265,1390
Supercontig_1.5,93,315,0.485298397863818,1498
Supercontig_1.5,94,317,0.39664396551724,1508
Supercontig_1.5,95,313,0.444638646426313,1581
Supercontig_1.5,96,312,0.459817144856542,1429
Supercontig_1.5,97,311,0.460585475234269,1494
Supercontig_1.5,98,322.5,0.411155024711698,1214
Supercontig_1.5,99,311,0.609814558472551,1257
Supercontig_1.5,100,304,0.500539348534203,1535
Supercontig_1.5,101,307,0.37902588466579,1526
Supercontig_1.5,102,313,0.504003386167146,1388
Supercontig_1.5,103,315,0.42113533734135,1497
Supercontig_1.5,104,305,0.557153828658074,1319
Supercontig_1.5,105,309,0.461879928825622,1405
Supercontig_1.5,106,304.5,0.419156471389647,1468
Supercontig_1.5,107,308,0.531749926470586,1360
Supercontig_1.5,108,314,0.546616725978646,1405
Supercontig_1.5,109,307,0.501347932053176,1354
Supercontig_1.5,110,312,0.45154824629774,1283
Supercontig_1.5,111,312,0.434104188481678,1528
Supercontig_1.5,112,317,0.463423594725885,1441
Supercontig_1.5,113,306,0.5023407487401,1389
Supercontig_1.5,114,300,0.384383368421053,1425
