CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.3,0,190,0.458689110262002,7328
Supercontig_1.3,1,175,0.52004250530785,4710
Supercontig_1.3,2,212,0.507311647403556,12286
Supercontig_1.3,3,166,0.529914918032788,1220
Supercontig_1.3,4,184,0.475747769729315,2623
Supercontig_1.3,5,202,0.388419431768018,6793
Supercontig_1.3,6,188,0.379335826446229,24200
Supercontig_1.3,7,187,0.480283689034907,29238
Supercontig_1.3,8,211,0.481098049958235,32307
Supercontig_1.3,9,195,0.509556570454255,8211
Supercontig_1.3,10,215,0.526846034041595,8989
Supercontig_1.3,11,174,0.441162514551802,2577
Supercontig_1.3,12,196,0.485353524912136,4837
Supercontig_1.3,13,187,0.482190528022235,4318
Supercontig_1.3,14,222,0.445811479883796,11359
Supercontig_1.3,15,200,0.38499430924489,29627
Supercontig_1.3,16,208,0.428468232930029,23389
Supercontig_1.3,17,164,0.540619793135875,4254
Supercontig_1.3,18,214,0.522720424107129,8064
Supercontig_1.3,19,221,0.493436920712666,20823
Supercontig_1.3,20,211,0.522937627743361,11938
Supercontig_1.3,21,214,0.496271332055137,21906
Supercontig_1.3,22,221,0.504713360428939,23128
Supercontig_1.3,23,182,0.492923401015229,1970
Supercontig_1.3,24,205,0.37400666840323,3839
Supercontig_1.3,25,212,0.357958279220779,1848
Supercontig_1.3,26,215,0.394531071835805,1754
Supercontig_1.3,27,214,0.397646813310771,1773
Supercontig_1.3,28,215,0.326013309894527,1991
Supercontig_1.3,29,202,0.402196435971819,2413
Supercontig_1.3,30,214,0.463985508155584,1594
Supercontig_1.3,31,208,0.391366898768076,1867
Supercontig_1.3,32,211.5,0.451696398046399,1638
Supercontig_1.3,33,216,0.440010538243625,1765
Supercontig_1.3,34,215,0.382253728186144,1891
Supercontig_1.3,35,214,0.426313785557988,1828
Supercontig_1.3,36,215,0.455368998793729,1658
Supercontig_1.3,37,217,0.452314845605701,1684
Supercontig_1.3,38,217,0.468156114285715,1750
Supercontig_1.3,39,216,0.494777549668874,1510
Supercontig_1.3,40,210,0.377527408195848,1879
Supercontig_1.3,41,213,0.431115774487472,1756
Supercontig_1.3,42,217,0.388889026275114,1941
Supercontig_1.3,43,214,0.449096991150443,1695
Supercontig_1.3,44,215,0.454722732843137,1632
Supercontig_1.3,45,210,0.448440548424737,1714
Supercontig_1.3,46,214,0.428346607341491,1798
Supercontig_1.3,47,216,0.458366193013618,1689
Supercontig_1.3,48,216,0.448630746089048,1662
Supercontig_1.3,49,214,0.440365468036528,1752
Supercontig_1.3,50,217,0.410876077968103,1693
Supercontig_1.3,51,210,0.459710044219838,1583
Supercontig_1.3,52,219,0.458453696037848,1691
Supercontig_1.3,53,214,0.423532108535895,1769
Supercontig_1.3,54,214,0.472850999999999,1600
Supercontig_1.3,55,213.5,0.429557360097323,1644
Supercontig_1.3,56,215,0.436630833799664,1787
Supercontig_1.3,57,214,0.438602166276349,1708
Supercontig_1.3,58,208,0.444806298740253,1667
Supercontig_1.3,59,215,0.443686081242531,1674
Supercontig_1.3,60,213,0.411610496613995,1772
Supercontig_1.3,61,215,0.403612414965986,1764
Supercontig_1.3,62,215,0.45133097454997,1611
Supercontig_1.3,63,216,0.463609692396981,1723
Supercontig_1.3,64,214,0.413636813186814,1820
Supercontig_1.3,65,214,0.432974461028193,1809
Supercontig_1.3,66,214,0.407723979877025,1789
Supercontig_1.3,67,217,0.510528777923784,1522
Supercontig_1.3,68,216,0.417236334745761,1888
Supercontig_1.3,69,218.5,0.521495473833097,1414
Supercontig_1.3,70,216,0.520240639891083,1469
Supercontig_1.3,71,212,0.429185990338164,1656
Supercontig_1.3,72,217,0.416897407611692,1813
Supercontig_1.3,73,215,0.42210885478158,1694
Supercontig_1.3,74,216,0.437644412932503,1763
Supercontig_1.3,75,210,0.422442099447514,1810
Supercontig_1.3,76,217,0.443378097475043,1703
Supercontig_1.3,77,213,0.429343507588534,1779
Supercontig_1.3,78,216,0.493764557739558,1628
Supercontig_1.3,79,213,0.463674498229041,1694
Supercontig_1.3,80,213,0.3779470987977,1913
Supercontig_1.3,81,214,0.447142431466032,1678
Supercontig_1.3,82,214,0.415781457313756,1839
Supercontig_1.3,83,216,0.427103220696939,1894
Supercontig_1.3,84,218,0.441437283064034,1671
Supercontig_1.3,85,214,0.419387360801781,1796
Supercontig_1.3,86,213,0.428292443463872,1813
Supercontig_1.3,87,215,0.400717717889908,1744
Supercontig_1.3,88,214,0.382656290322579,1860
Supercontig_1.3,89,216,0.379595665476798,1961
Supercontig_1.3,90,216,0.383980577849116,1869
Supercontig_1.3,91,214,0.404730870561281,1746
Supercontig_1.3,92,215,0.396274614537443,1816
Supercontig_1.3,93,212,0.386359879253564,1822
Supercontig_1.3,94,219,0.394906984478934,1804
Supercontig_1.3,95,214,0.414446721763084,1815
Supercontig_1.3,96,213,0.429385622443016,1711
Supercontig_1.3,97,212,0.440059765395896,1705
Supercontig_1.3,98,218,0.409009575625677,1838
Supercontig_1.3,99,217,0.419943296089386,1790
Supercontig_1.3,100,213,0.419583556851311,1715
Supercontig_1.3,101,213,0.422743950177936,1686
