CHROM,BIN,MEDIAN_INSERT_SIZE,GC,OBSERVATIONS
Supercontig_1.7,0,143.5,0.394846951219513,656
Supercontig_1.7,1,204,0.40107261345853,639
Supercontig_1.7,2,215,0.455790381426203,603
Supercontig_1.7,3,211.5,0.402223787878788,660
Supercontig_1.7,4,211,0.390179029462739,577
Supercontig_1.7,5,211,0.353104212168487,641
Supercontig_1.7,6,208,0.365473533619456,699
Supercontig_1.7,7,210,0.36567200622084,643
Supercontig_1.7,8,199.5,0.380217329545455,352
Supercontig_1.7,9,199,0.378996274217586,671
Supercontig_1.7,10,218.5,0.420595541401274,628
Supercontig_1.7,11,218,0.401599343185551,609
Supercontig_1.7,12,214,0.398183849918435,613
Supercontig_1.7,13,212,0.440459284497445,587
Supercontig_1.7,14,208,0.41216429699842,633
Supercontig_1.7,15,209,0.559765750915751,546
Supercontig_1.7,16,220,0.586432432432432,481
Supercontig_1.7,17,217,0.448928158844766,554
Supercontig_1.7,18,211.5,0.439177702702703,592
Supercontig_1.7,19,210,0.423830960264901,604
Supercontig_1.7,20,208,0.477581174438688,579
Supercontig_1.7,21,211,0.389749779735683,681
Supercontig_1.7,22,213.5,0.432750671140939,596
Supercontig_1.7,23,213,0.472977389705882,544
Supercontig_1.7,24,211,0.58577505070994,493
Supercontig_1.7,25,206,0.45004709897611,586
Supercontig_1.7,26,200,0.434039794419971,681
Supercontig_1.7,27,199,0.438508695652174,621
Supercontig_1.7,28,208,0.455521388367731,533
Supercontig_1.7,29,211,0.400090977443608,665
Supercontig_1.7,30,209,0.419417478991597,595
Supercontig_1.7,31,215,0.669613194444445,432
Supercontig_1.7,32,208.5,0.448804948805461,586
Supercontig_1.7,33,215.5,0.420207236842106,608
Supercontig_1.7,34,212,0.424757469244289,569
Supercontig_1.7,35,201,0.422419056261343,551
Supercontig_1.7,36,215,0.420469760000001,625
Supercontig_1.7,37,212,0.428635570469798,596
Supercontig_1.7,38,214,0.514240038314176,522
Supercontig_1.7,39,192,0.46065337423313,489
Supercontig_1.7,40,200,0.411274503311258,604
Supercontig_1.7,41,217,0.543245633187773,458
Supercontig_1.7,42,216,0.581936989247312,465
Supercontig_1.7,43,201,0.595564305177111,367
Supercontig_1.7,44,215.5,0.655658723404256,470
Supercontig_1.7,45,211.5,0.637777124183007,306
Supercontig_1.7,46,199,0.368700505902192,593
Supercontig_1.7,47,212.5,0.468063620071685,558
Supercontig_1.7,48,208,0.427598522167488,609
Supercontig_1.7,49,194,0.368533489827856,639
Supercontig_1.7,50,208,0.493882935779816,545
Supercontig_1.7,51,191,0.377730224525043,579
Supercontig_1.7,52,217,0.393481164383562,584
Supercontig_1.7,53,213,0.468587910189983,579
Supercontig_1.7,54,218.5,0.504252964426877,506
Supercontig_1.7,55,219,0.471435257731959,485
Supercontig_1.7,56,188,0.383665695792881,618
Supercontig_1.7,57,208.5,0.443812641509433,530
Supercontig_1.7,58,213,0.483588258317026,511
Supercontig_1.7,59,210,0.391817535545024,633
Supercontig_1.7,60,218,0.378470597738288,619
Supercontig_1.7,61,211,0.421834712230217,556
Supercontig_1.7,62,213,0.430424677716391,543
Supercontig_1.7,63,211,0.447883300589391,509
Supercontig_1.7,64,207,0.442039388145315,523
Supercontig_1.7,65,193,0.451379617834394,628
Supercontig_1.7,66,206,0.437528321678322,572
Supercontig_1.7,67,211,0.481667943548387,496
Supercontig_1.7,68,202,0.398191928251121,446
Supercontig_1.7,69,200,0.401262151394423,502
Supercontig_1.7,70,208,0.442570871985158,539
Supercontig_1.7,71,215,0.430558365019011,526
Supercontig_1.7,72,206,0.430178811881189,505
Supercontig_1.7,73,207,0.421342132867133,572
Supercontig_1.7,74,218,0.431706773618538,561
Supercontig_1.7,75,201,0.427803620689656,580
Supercontig_1.7,76,215,0.433554311926606,545
Supercontig_1.7,77,214,0.455578082191782,511
Supercontig_1.7,78,208.5,0.430354395604396,546
Supercontig_1.7,79,209,0.426402840909091,528
Supercontig_1.7,80,211.5,0.416317921146953,558
Supercontig_1.7,81,215,0.427596385542169,581
Supercontig_1.7,82,215,0.422928517110267,526
Supercontig_1.7,83,217,0.395171230502601,577
Supercontig_1.7,84,187,0.41434973070018,557
Supercontig_1.7,85,183,0.396911265164645,577
Supercontig_1.7,86,215,0.516694488188976,508
Supercontig_1.7,87,172,0.408119236883943,629
Supercontig_1.7,88,218,0.503984632034631,462
Supercontig_1.7,89,206,0.483512139917697,486
Supercontig_1.7,90,163,0.393912716763007,519
Supercontig_1.7,91,209.5,0.543148372093023,430
Supercontig_1.7,92,187,0.408739592760181,442
Supercontig_1.7,93,204,0.422655339805825,515
Supercontig_1.7,94,205,0.431507088122606,522
Supercontig_1.7,95,208,0.493558705357143,448
Supercontig_1.7,96,190,0.475884101382489,434
Supercontig_1.7,97,212,0.576849010989011,455
Supercontig_1.7,98,176.5,0.408161191335741,554
Supercontig_1.7,99,198.5,0.493019583333333,480
Supercontig_1.7,100,202,0.476831317494601,463
Supercontig_1.7,101,216,0.423933333333333,492
Supercontig_1.7,102,211,0.443870775347913,503
Supercontig_1.7,103,210.5,0.476062757201646,486
Supercontig_1.7,104,208,0.452003393213573,501
Supercontig_1.7,105,207,0.423816826003825,523
Supercontig_1.7,106,212,0.454150765864333,457
Supercontig_1.7,107,198,0.391305351170569,299
Supercontig_1.7,108,215.5,0.508524900398406,502
Supercontig_1.7,109,222,0.552265245202557,469
Supercontig_1.7,110,216.5,0.43139132231405,484
Supercontig_1.7,111,196,0.422339285714286,504
Supercontig_1.7,112,219,0.441118285714286,525
Supercontig_1.7,113,211,0.444819516728625,538
Supercontig_1.7,114,200,0.430946022727273,528
Supercontig_1.7,115,212,0.465334883720931,430
Supercontig_1.7,116,210,0.397438992537315,536
Supercontig_1.7,117,216,0.393801666666667,540
Supercontig_1.7,118,215,0.375559514925373,536
Supercontig_1.7,119,214,0.451418554687499,512
Supercontig_1.7,120,216,0.474062823061631,503
Supercontig_1.7,121,207,0.464921730382294,497
Supercontig_1.7,122,216,0.42432372188139,489
Supercontig_1.7,123,210,0.474408764940239,502
Supercontig_1.7,124,211,0.437332173913044,460
Supercontig_1.7,125,209,0.503429589632828,463
Supercontig_1.7,126,214,0.520295374449339,454
Supercontig_1.7,127,212,0.535601438848921,417
Supercontig_1.7,128,210,0.552032470588235,425
Supercontig_1.7,129,220,0.466862753950338,443
Supercontig_1.7,130,219.5,0.470423076923077,364
Supercontig_1.7,131,224,0.539717322834645,381
Supercontig_1.7,132,212.5,0.459317555555556,450
Supercontig_1.7,133,206,0.511509745762711,472
Supercontig_1.7,134,191,0.4076111328125,512
Supercontig_1.7,135,206.5,0.433305555555556,486
Supercontig_1.7,136,218,0.380892592592593,486
Supercontig_1.7,137,207,0.371751625239006,523
Supercontig_1.7,138,220.5,0.421348723404256,470
Supercontig_1.7,139,212,0.431825498891352,451
Supercontig_1.7,140,211.5,0.447903333333334,480
Supercontig_1.7,141,211.5,0.454222881355933,472
Supercontig_1.7,142,206,0.457377977528091,445
Supercontig_1.7,143,213,0.401254432624114,564
Supercontig_1.7,144,223.5,0.4575734,500
Supercontig_1.7,145,210.5,0.428446794871795,468
Supercontig_1.7,146,218,0.43487885010267,487
Supercontig_1.7,147,213,0.465247659574468,470
Supercontig_1.7,148,215.5,0.462214705882353,476
Supercontig_1.7,149,210,0.383433689839572,561
Supercontig_1.7,150,214,0.469727593818985,453
Supercontig_1.7,151,210,0.443598426966293,445
Supercontig_1.7,152,207,0.395770355731226,506
